/ && GET,avg,/cart && GET,/cart && POST,/cart/checkout && POST,/product/{id} && GET
128.26383399209485,128.26383399209485,,,,
128.26383399209485,128.26383399209485,,,,
128.26383399209485,128.26383399209485,,,,
128.26383399209485,128.26383399209485,,,,
128.26383399209485,128.26383399209485,,,,
128.26383399209485,128.26383399209485,,,,
125.24144869215291,125.24144869215291,,,,
125.24144869215291,125.24144869215291,,,,
125.24144869215291,125.24144869215291,,,,
125.24144869215291,125.24144869215291,,,,
125.24144869215291,125.24144869215291,,,,
125.24144869215291,125.24144869215291,,,,
178.24097664543524,178.24097664543524,,,,
178.24097664543524,178.24097664543524,,,,
178.24097664543524,178.24097664543524,,,,
178.24097664543524,178.24097664543524,,,,
178.24097664543524,178.24097664543524,,,,
178.24097664543524,178.24097664543524,,,,
178.24097664543524,178.24097664543524,,,,
187.07651991614256,187.07651991614256,,,,
187.07651991614256,187.07651991614256,,,,
187.07651991614256,187.07651991614256,,,,
187.07651991614256,187.07651991614256,,,,
187.07651991614256,187.07651991614256,,,,
187.07651991614256,187.07651991614256,,,,
207.0359477124183,207.0359477124183,,,,
207.0359477124183,207.0359477124183,,,,
207.0359477124183,207.0359477124183,,,,
207.0359477124183,207.0359477124183,,,,
207.0359477124183,207.0359477124183,,,,
207.0359477124183,207.0359477124183,,,,
207.0359477124183,207.0359477124183,,,,
263.1201372997712,263.1201372997712,,,,
263.1201372997712,263.1201372997712,,,,
263.1201372997712,263.1201372997712,,,,
263.1201372997712,263.1201372997712,,,,
263.1201372997712,263.1201372997712,,,,
263.1201372997712,263.1201372997712,,,,
263.1201372997712,263.1201372997712,,,,
187.58768267223385,187.58768267223385,,,,
187.58768267223385,187.58768267223385,,,,
187.58768267223385,187.58768267223385,,,,
187.58768267223385,187.58768267223385,,,,
187.58768267223385,187.58768267223385,,,,
187.58768267223385,187.58768267223385,,,,
187.58768267223385,187.58768267223385,,,,
138.43218623481783,138.43218623481783,,,,
138.43218623481783,138.43218623481783,,,,
138.43218623481783,138.43218623481783,,,,
138.43218623481783,138.43218623481783,,,,
138.43218623481783,138.43218623481783,,,,
138.43218623481783,138.43218623481783,,,,
158.17983367983368,158.17983367983368,,,,
158.17983367983368,158.17983367983368,,,,
158.17983367983368,158.17983367983368,,,,
158.17983367983368,158.17983367983368,,,,
158.17983367983368,158.17983367983368,,,,
158.17983367983368,158.17983367983368,,,,
158.17983367983368,158.17983367983368,,,,
145.02323232323232,145.02323232323232,,,,
145.02323232323232,145.02323232323232,,,,
145.02323232323232,145.02323232323232,,,,
145.02323232323232,145.02323232323232,,,,
145.02323232323232,145.02323232323232,,,,
145.02323232323232,145.02323232323232,,,,
145.02323232323232,145.02323232323232,,,,
128.47088353413653,128.47088353413653,,,,
128.47088353413653,128.47088353413653,,,,
128.47088353413653,128.47088353413653,,,,
128.47088353413653,128.47088353413653,,,,
128.47088353413653,128.47088353413653,,,,
128.47088353413653,128.47088353413653,,,,
128.47088353413653,128.47088353413653,,,,
125.28220858895703,125.28220858895703,,,,
125.28220858895703,125.28220858895703,,,,
125.28220858895703,125.28220858895703,,,,
125.28220858895703,125.28220858895703,,,,
125.28220858895703,125.28220858895703,,,,
125.28220858895703,125.28220858895703,,,,
162.6167355371901,162.6167355371901,,,,
162.6167355371901,162.6167355371901,,,,
162.6167355371901,162.6167355371901,,,,
162.6167355371901,162.6167355371901,,,,
162.6167355371901,162.6167355371901,,,,
162.6167355371901,162.6167355371901,,,,
162.6167355371901,162.6167355371901,,,,
144.5532786885246,144.5532786885246,,,,
144.5532786885246,144.5532786885246,,,,
144.5532786885246,144.5532786885246,,,,
144.5532786885246,144.5532786885246,,,,
144.5532786885246,144.5532786885246,,,,
144.5532786885246,144.5532786885246,,,,
144.5532786885246,144.5532786885246,,,,
158.41491596638656,158.41491596638656,,,,
158.41491596638656,158.41491596638656,,,,
158.41491596638656,158.41491596638656,,,,
158.41491596638656,158.41491596638656,,,,
158.41491596638656,158.41491596638656,,,,
158.41491596638656,158.41491596638656,,,,
257.95200892857144,257.95200892857144,,,,
257.95200892857144,257.95200892857144,,,,
257.95200892857144,257.95200892857144,,,,
257.95200892857144,257.95200892857144,,,,
257.95200892857144,257.95200892857144,,,,
257.95200892857144,257.95200892857144,,,,
257.95200892857144,257.95200892857144,,,,
273.34782608695656,273.34782608695656,,,,
273.34782608695656,273.34782608695656,,,,
273.34782608695656,273.34782608695656,,,,
273.34782608695656,273.34782608695656,,,,
273.34782608695656,273.34782608695656,,,,
273.34782608695656,273.34782608695656,,,,
273.34782608695656,273.34782608695656,,,,
163.8217299578059,163.8217299578059,,,,
163.8217299578059,163.8217299578059,,,,
163.8217299578059,163.8217299578059,,,,
163.8217299578059,163.8217299578059,,,,
163.8217299578059,163.8217299578059,,,,
163.8217299578059,163.8217299578059,,,,
94.40338645418326,94.40338645418326,,,,
94.40338645418326,94.40338645418326,,,,
94.40338645418326,94.40338645418326,,,,
94.40338645418326,94.40338645418326,,,,
94.40338645418326,94.40338645418326,,,,
94.40338645418326,94.40338645418326,,,,
94.40338645418326,94.40338645418326,,,,
112.817907444668,112.817907444668,,,,
112.817907444668,112.817907444668,,,,
112.817907444668,112.817907444668,,,,
112.817907444668,112.817907444668,,,,
112.817907444668,112.817907444668,,,,
112.817907444668,112.817907444668,,,,
112.817907444668,112.817907444668,,,,
244.50121809170332,244.50121809170332,,,,
243.9157014221413,243.9157014221413,,,,
291.0793388836422,291.0793388836422,,,,
292.3951222993035,292.3951222993035,,,,
293.8860802855455,293.8860802855455,,,,
295.54965779087775,295.54965779087775,,,,
490.7058823529412,490.7058823529412,,,,
490.7058823529412,490.7058823529412,,,,
490.7058823529412,490.7058823529412,,,,
578.6979086531984,578.6979086531984,,,,
580.4207042373241,580.4207042373241,,,,
455.7300743454489,455.7300743454489,,,,
448.5233364121781,448.5233364121781,,,,
375.4436976332433,375.4436976332433,,,,
371.424420062423,371.424420062423,,,,
275.0340265667455,275.0340265667455,,,,
277.1152943110734,277.1152943110734,,,,
231.3535896432869,231.3535896432869,,,,
231.39787123788133,231.39787123788133,,,,
231.4388982640949,231.4388982640949,,,,
231.4772179106767,231.4772179106767,,,,
226.9239628322124,226.9239628322124,,,,
233.55905503289608,233.55905503289608,,,,
232.5277777777778,232.5277777777778,,,,
212.4793103448276,212.4793103448276,,,,
212.4793103448276,212.4793103448276,,,,
212.4793103448276,212.4793103448276,,,,
212.4793103448276,212.4793103448276,,,,
212.4793103448276,212.4793103448276,,,,
212.4793103448276,212.4793103448276,,,,
212.4793103448276,212.4793103448276,,,,
394.3125,394.3125,,,,
394.3125,394.3125,,,,
394.3125,394.3125,,,,
394.3125,394.3125,,,,
394.3125,394.3125,,,,
394.3125,394.3125,,,,
290.8636363636364,290.8636363636364,,,,
290.8636363636363,290.8636363636363,,,,
290.8636363636364,290.8636363636364,,,,
290.8636363636363,290.8636363636363,,,,
290.8636363636364,290.8636363636364,,,,
293.38737002323154,293.38737002323154,,,,
293.83239412362434,293.83239412362434,,,,
325.0,325.0,,,,
325.0,325.0,,,,
325.0,325.0,,,,
324.99999999999994,324.99999999999994,,,,
325.0,325.0,,,,
325.00000000000006,325.00000000000006,,,,
324.99999999999994,324.99999999999994,,,,
325.0,325.0,,,,
324.99999999999994,324.99999999999994,,,,
324.99999999999994,324.99999999999994,,,,
325.0,325.0,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
112.81074878190856,112.81074878190856,,,,
111.33075341379184,111.33075341379184,,,,
110.10931268347308,110.10931268347308,,,,
109.10413496835352,109.10413496835352,,,,
108.23295330351802,108.23295330351802,,,,
107.49548837029036,107.49548837029036,,,,
132.9906474256088,132.9906474256088,,,,
138.65753668340068,138.65753668340068,,,,
130.52486187845304,130.52486187845304,,,,
125.68396395742246,125.68396395742246,,,,
120.82768910876496,120.82768910876496,,,,
116.641799293028,116.641799293028,,,,
114.96490857812644,114.96490857812644,,,,
115.43079289222096,115.43079289222096,,,,
122.44940612929852,122.44940612929852,,,,
123.7318903580724,123.7318903580724,,,,
123.665600717601,123.665600717601,,,,
124.26174417403928,124.26174417403928,,,,
124.8829019027821,124.8829019027821,,,,
125.53350368665832,125.53350368665832,,,,
126.22073711523792,126.22073711523792,,,,
136.90151515151516,136.90151515151516,,,,
136.90151515151516,136.90151515151516,,,,
143.65277777777777,143.65277777777777,,,,
143.65277777777777,143.65277777777777,,,,
143.65277777777777,143.65277777777777,,,,
143.65277777777777,143.65277777777777,,,,
143.65277777777777,143.65277777777777,,,,
143.65277777777777,143.65277777777777,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
210.2899044795784,210.2899044795784,,,,
206.6219144863429,206.6219144863429,,,,
203.6366426002585,203.6366426002585,,,,
200.89736986903463,200.89736986903463,,,,
198.7065702756716,198.7065702756716,,,,
196.8203610613001,196.8203610613001,,,,
195.23129508170663,195.23129508170663,,,,
202.26688311688312,202.26688311688312,,,,
202.26688311688312,202.26688311688312,,,,
198.7231781818182,198.7231781818182,,,,
184.35139818181815,184.35139818181815,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
814.5,814.5,,,,
814.5,814.5,,,,
814.5,814.5,,,,
814.5,814.5,,,,
814.5,814.5,,,,
814.5,814.5,,,,
360.3390804597701,360.3390804597701,,,,
360.3390804597701,360.3390804597701,,,,
360.3390804597701,360.3390804597701,,,,
360.3390804597701,360.3390804597701,,,,
360.3390804597701,360.3390804597701,,,,
360.3390804597701,360.3390804597701,,,,
360.3390804597701,360.3390804597701,,,,
243.7957110609481,243.7957110609481,,,,
243.7957110609481,243.7957110609481,,,,
243.7957110609481,243.7957110609481,,,,
243.7957110609481,243.7957110609481,,,,
243.7957110609481,243.7957110609481,,,,
243.7957110609481,243.7957110609481,,,,
243.7957110609481,243.7957110609481,,,,
495.00000000000006,495.00000000000006,,,,
495.00000000000006,495.00000000000006,,,,
495.00000000000006,495.00000000000006,,,,
495.00000000000006,495.00000000000006,,,,
495.00000000000006,495.00000000000006,,,,
495.00000000000006,495.00000000000006,,,,
1258.965384615385,1258.965384615385,,,,
1258.965384615385,1258.965384615385,,,,
1258.965384615385,1258.965384615385,,,,
1258.965384615385,1258.965384615385,,,,
1258.965384615385,1258.965384615385,,,,
1258.965384615385,1258.965384615385,,,,
1258.965384615385,1258.965384615385,,,,
936.2094594594594,936.2094594594594,,,,
936.2094594594594,936.2094594594594,,,,
936.2094594594594,936.2094594594594,,,,
936.2094594594594,936.2094594594594,,,,
936.2094594594594,936.2094594594594,,,,
936.2094594594594,936.2094594594594,,,,
936.2094594594594,936.2094594594594,,,,
293.45135746606337,293.45135746606337,,,,
293.45135746606337,293.45135746606337,,,,
293.45135746606337,293.45135746606337,,,,
293.45135746606337,293.45135746606337,,,,
293.45135746606337,293.45135746606337,,,,
293.45135746606337,293.45135746606337,,,,
293.45135746606337,293.45135746606337,,,,
501.9854497354497,501.9854497354497,,,,
501.9854497354497,501.9854497354497,,,,
501.9854497354497,501.9854497354497,,,,
501.9854497354497,501.9854497354497,,,,
501.9854497354497,501.9854497354497,,,,
501.9854497354497,501.9854497354497,,,,
1220.063492063492,1220.063492063492,,,,
1368.1166666666666,1368.1166666666666,,,,
1368.1166666666666,1368.1166666666666,,,,
1368.1166666666666,1368.1166666666666,,,,
1368.1166666666666,1368.1166666666666,,,,
1368.1166666666666,1368.1166666666666,,,,
1368.1166666666666,1368.1166666666666,,,,
759.760606060606,759.760606060606,,,,
759.760606060606,759.760606060606,,,,
759.760606060606,759.760606060606,,,,
759.760606060606,759.760606060606,,,,
759.760606060606,759.760606060606,,,,
759.760606060606,759.760606060606,,,,
759.760606060606,759.760606060606,,,,
235.48362445414847,235.48362445414847,,,,
235.48362445414847,235.48362445414847,,,,
235.48362445414847,235.48362445414847,,,,
235.48362445414847,235.48362445414847,,,,
235.48362445414847,235.48362445414847,,,,
235.48362445414847,235.48362445414847,,,,
235.48362445414847,235.48362445414847,,,,
420.90458015267177,420.90458015267177,,,,
420.90458015267177,420.90458015267177,,,,
420.90458015267177,420.90458015267177,,,,
420.90458015267177,420.90458015267177,,,,
420.90458015267177,420.90458015267177,,,,
420.90458015267177,420.90458015267177,,,,
