/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,
2340.417933792214,797.9501987100327,855.8180066743373,798.1480407300841,4.282051282051283,1034.5395658766752,
2273.3686503241806,787.1016857949105,844.2279334675636,813.2950294321324,4.5919191919191915,989.0548114183327,
2273.2027848134544,787.1651154093136,844.2148744293045,813.2817844260466,4.591919191919192,988.8251068677447,
2273.05411447796,787.2209610130885,844.2033768049976,813.2699106371358,4.591919191919192,988.6191895931622,
2200.4389503524053,748.1401848970687,820.4420865728418,773.9319483894803,4.8776859504132215,966.6358955295432,
2200.3037291138567,748.1933084318969,820.4316243408894,773.9283498707617,4.8776859504132215,966.4552704843109,
2187.778123820497,725.8650808507334,816.5079008346241,755.0498780424632,7.732080839990667,968.9888584718261,
2159.9107176828957,722.0194137326819,813.791039869661,750.328324136138,6.69332701713056,961.0032736514802,
2120.4477356446287,716.2891669427432,811.80799509773,750.5208955608523,5.0552655882582584,951.2971501089344,
2142.3752139175517,721.14289331281,814.974157666222,755.4771938117348,5.215097529082548,959.4516215881118,
2171.077565822894,730.6236790189232,822.7724351147544,757.7261297754144,4.959208500395103,966.421790792986,
2180.01468870232,733.3515094537632,823.5052220739615,765.1464180017409,4.94894920972457,970.7027167711552,
2182.9054172603446,725.9817803198567,824.9257456345954,764.5374403097258,4.835696877933978,976.8207340456875,
2179.160121037133,728.5253653841005,831.2474271435144,761.881250115382,4.813567474627339,978.6960560975165,
2167.047952233483,740.4484704958788,825.316203069097,758.061624943203,4.7509683352379035,978.480739224753,
2160.8614689638885,740.3046216871298,834.4071284403308,744.9928989771514,4.710151802454487,978.5571259290115,
2119.5882239775224,723.4113950857192,835.561288244549,728.465617527792,4.6576087317834975,964.1348588874696,
2100.0810291137086,710.7702969796285,823.5293687433982,718.7200422996484,4.627659128813544,954.7797442375663,
2069.664993183761,707.348532903452,821.9746434795813,705.3820879317375,4.594700487078196,946.9504958921716,
2057.1216187829605,707.6107513596498,823.7023495189687,711.9387891450826,4.5893932438946266,945.7839184256301,
2036.2714148509358,710.363367273137,828.6908105840514,713.7137168906182,4.551874057469067,941.0096604899636,
2016.098458415824,710.0711137092787,829.4547166627306,711.9552309280815,4.530857160289997,933.9099795182808,
2009.0628952709492,722.9465602629144,841.2537141954574,720.8045777775735,4.529179855250193,934.8187823006788,
2001.5386098345957,736.337349422021,842.4403577839073,744.2852475246099,4.50488836374883,936.113227447491,
1986.8150464631071,730.5864157900132,834.2376656608587,745.8504532271131,4.504296974714482,930.187126433988,
1953.8568780927376,728.2459448195777,823.5197700458664,730.3958735086765,4.487713190263523,920.1532868896725,
1943.7947204061925,729.5181167714248,821.2978135859939,733.4309543701394,4.470446093721263,916.5675750760613,
1847.6340145125803,679.1247923398112,817.0203284159588,674.3468998266218,4.451404141805206,892.2495390802839,
1811.4771962152315,664.3953319421048,807.605432247477,669.5746801145488,4.446431400369308,885.420258619188,
1677.301913169867,655.3943380688801,788.0943820825926,647.465027314752,4.459965699222263,858.6403734777589,
1650.5531577987608,658.6476079806074,793.2734163599309,649.9649492774131,4.452742834912168,857.8541951170644,
1548.3731014426248,639.3258942183161,787.1749404496484,629.8723122795625,4.494182702618431,836.7410643698108,
1521.021265203968,635.4367458694917,784.9457068994299,623.9523612030639,4.479514016883961,830.5267923918227,
1474.41022587746,634.0931517500428,789.5027363458455,636.609270542764,4.461870598171256,816.9542526409604,
1455.9990195202631,632.8883825367338,788.934009545384,633.2206898812503,4.45069391066525,813.2017187219992,
1380.6505003515301,661.2512386718824,807.8352266254657,668.2405925915358,4.424429288004511,809.2551740821654,
1368.704642491061,671.1407649069065,811.5745194679404,677.3986347914431,4.421912226179994,809.7408708996602,
1309.6525772573768,667.00136791265,810.3702873840732,648.1269083785713,4.371784948700638,789.9160599278346,
1296.878863435522,666.675718985771,824.0134245738751,647.3005943335525,4.351414738490281,787.3405002131017,
1289.7772379893702,700.2276040497387,844.8794952692672,680.8183599854684,4.283900729725644,793.2724492809377,
1269.7264080191744,698.104655851791,849.5246858167536,701.0675681591739,4.282120438530248,801.1846577885901,
1248.7531071855135,692.0170909175355,848.8540101911702,702.3456105809801,4.277800060673788,794.8687766718333,
