adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,1,2,3,1,8,1,2,1,1,1
1,1,4,6,1,10,1,4,1,1,1
1,1,6,7,1,10,1,5,1,1,2
1,3,9,8,1,10,1,8,1,1,3
1,4,10,8,1,11,1,9,2,1,3
1,6,11,8,1,11,1,10,4,1,3
1,7,12,8,1,11,1,11,4,1,4
1,8,13,8,1,11,1,12,4,1,5
1,10,13,8,1,11,1,13,4,1,7
1,10,13,8,1,11,1,13,4,1,7
1,12,13,8,1,11,1,13,4,1,9
1,13,13,8,1,11,1,13,4,1,11
1,13,13,8,1,11,1,13,4,1,13
1,13,13,9,1,11,1,13,4,1,13
1,13,13,9,1,11,1,13,4,1,13
1,12,13,8,1,11,1,12,3,1,12
1,12,13,8,1,11,1,12,3,1,12
1,11,13,8,1,11,1,12,2,1,11
1,11,13,8,1,11,1,12,2,1,11
1,10,13,8,1,11,1,12,1,1,10
1,10,13,8,1,11,1,12,1,1,10
1,9,13,8,1,11,1,12,1,1,9
1,9,13,8,1,11,1,12,1,1,9
1,10,13,8,1,11,1,13,1,1,10
1,13,13,8,1,11,1,13,1,1,13
1,13,13,8,1,11,1,13,1,1,13
1,13,13,8,1,11,1,13,1,1,13
1,13,13,8,1,11,1,13,1,1,13
1,13,13,8,1,11,1,13,1,1,13
1,13,13,10,1,11,1,13,1,1,13
1,13,13,10,1,11,1,13,1,1,13
1,12,13,10,1,11,1,13,1,1,12
1,12,13,10,1,11,1,13,1,1,12
1,11,13,10,1,11,1,13,1,1,11
1,12,13,11,1,11,1,13,1,1,12
1,13,13,12,1,11,1,13,1,1,13
1,13,13,13,1,11,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,12,13,1,13,1,13,1,1,9
1,9,12,13,1,13,1,13,1,1,9
1,9,11,13,1,13,1,13,1,1,9
1,9,11,13,1,13,1,13,1,1,9
1,9,10,13,1,13,1,13,1,1,9
1,9,10,13,1,13,1,13,1,1,9
1,9,9,13,1,13,1,13,1,1,9
1,11,11,13,1,13,1,13,1,1,11
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,9,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,12
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
2,13,13,13,1,13,1,13,1,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,12,13,13,1,13,1,13,1,1,12
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,2,13,1,13,1,1,13
1,13,13,13,2,13,1,13,1,1,13
1,13,13,13,2,13,1,13,1,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,10,13,13,1,13,1,13,1,1,10
1,12,13,13,1,13,1,13,1,1,12
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,9
1,10,13,13,1,13,1,13,1,1,9
1,13,13,13,1,13,1,13,1,1,10
