adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,1,1,1,1,10,1,1,1,1,1
1,8,8,1,1,9,1,1,1,1,1
1,8,10,8,1,9,1,1,1,1,1
1,8,11,8,1,11,1,1,8,1,1
1,8,11,8,1,11,1,1,8,1,1
1,10,11,8,1,11,1,1,10,1,1
1,10,11,8,1,11,1,1,10,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
1,11,11,8,1,11,1,1,11,1,1
