adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,1,1,1,1,10,1,1,1,1,1
1,1,10,1,1,12,1,1,10,1,1
1,10,12,1,1,11,1,1,10,1,1
1,10,12,1,1,13,1,1,10,1,1
1,10,13,10,1,13,1,1,10,1,1
1,10,13,10,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,1,13,1,1,10,1,1
1,10,13,12,10,13,1,1,10,1,1
1,12,13,12,10,13,1,1,10,1,1
1,12,13,12,10,13,1,1,10,1,1
1,13,13,12,12,13,10,1,12,1,1
1,13,13,12,12,13,10,1,12,1,1
1,13,13,12,12,13,10,1,12,1,1
1,13,13,12,12,13,10,1,12,1,1
1,13,13,12,12,13,10,1,13,1,1
1,13,13,12,12,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,10,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,12,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
1,13,13,12,13,13,13,1,13,1,1
