/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
3898.4536039802315,0,4500.0,0,4915.168292739272,9149.512980438216,9441.755326872997,6084.476024266598,6309.463526906525,4.972413793103447
6437.980463557022,9500.0,9221.261725216113,8574.536777091522,9057.208841966349,9388.82978723404,9396.309187804902,15594.954449894896,8895.679295603704,1112.285462813554
6456.845343401503,9500.0,9226.64948068445,8620.237724488736,9073.11897765325,9385.705724826308,9395.544730724563,15455.024703305662,8908.752990449126,1368.2341790256028
8668.544384334331,9764.70588235294,25481.226721134204,14370.140982804998,9429.149266099455,9917.254813150019,9652.036646289338,13714.366964512903,9589.954688386726,1575.2677489006703
8670.222779349006,9764.70588235294,25483.717173822428,14650.199095633412,9428.20326406987,9929.174838027375,9650.491937884355,13606.882379014387,9601.33989986754,1666.2498292885657
8888.556004127264,9850.102059751345,25660.339250732715,12272.58593884953,9808.878393554842,22899.45498649412,9692.223242655518,20155.20200380352,11152.22539109695,1823.814395898451
8888.259609364235,9843.317824482594,25660.99364167359,12492.386552088059,9814.871747034023,22823.284545148155,9690.58496422242,20131.513182178496,11352.882575572341,1874.908467051523
9122.242202417063,21902.238733013986,25712.904584347685,26572.856766533245,18810.063535923568,23534.542894397484,17458.07798417448,21412.970804546458,19246.312904108217,1965.7155725926928
8892.64501284939,20422.019946866436,24695.800251617376,26393.363360938238,16685.525749647553,23127.085429399485,14857.153054406077,20532.078504662502,17681.60006035596,1938.7361427042965
9239.14068022936,17194.175779978174,25568.228278484497,25541.847627229195,17043.0760638112,23988.720332558583,18086.87771474228,19200.458316732922,18954.849002765455,1946.9455991893533
9401.661215840526,13736.06774859605,25773.575193579956,24963.92999706568,14946.812311709655,24410.828484687157,16701.828695220942,20866.04065870329,18180.057235791566,1982.303181988409
9212.606841296427,13347.73887673231,25241.885805365964,25166.705928543386,14678.003476693291,24146.79281209092,15971.442517514668,19801.10431721327,17669.02852114432,1997.5744791491934
9006.709191538463,9998.352273686844,24838.294698604343,25791.325782424974,12100.442780781705,24211.83108326384,13542.963648733015,21433.96516701323,17224.99047512826,2027.7580334931379
8954.198325346892,9963.376211283994,24687.09002349076,25526.439929573757,10949.514813203876,23964.586426823924,12334.05159918834,20683.376344680466,16531.998891789943,2073.2989897459975
8898.686782559944,9863.429173486114,23676.156973108187,25414.657782079055,9855.589080408656,23794.87214868948,10493.27408683285,21230.876373091418,15547.989479933185,2133.4769854763936
8852.119861317482,9842.073829832985,23525.786301369866,25374.213344912438,9800.408519860486,23655.4712245781,9996.230479150592,20943.90668461194,15255.408793935509,2135.2271826442916
8908.069318454054,9749.03948821005,23381.622127995277,25127.921586476634,9698.091473124467,23764.50670722252,9930.968443673051,21560.065775872583,14695.730192442254,2200.0567563011105
9155.133779938387,9859.857706533501,23288.511582121988,24948.004938293056,9863.933858902537,23938.712308163635,10650.139204360657,20730.494515862112,15282.564999848913,2234.9434267197294
9147.136121604965,9837.64221892382,23155.10140224162,25309.458202294234,9824.631940113079,23834.29129712614,10526.971839249389,20560.602332472503,15280.991412136602,2230.6953558403247
9105.300839287009,9891.20071396714,23165.434689910406,25459.08248121714,9908.860142303422,24103.767830539968,10944.310485674012,21628.96545853617,15896.977126548616,2247.625057019558
9119.822684259088,9804.147823199057,22964.063270927974,25326.062815844314,9762.90870985372,24225.77424113259,9934.508973061962,21564.257002445836,15389.675396192704,2255.835985496452
9102.008479363994,9817.512713013268,22579.769014047277,25247.40248241536,9745.34680931634,24092.675787656666,9921.260095078671,22267.692594920394,15327.144564961298,2259.694805391817
8930.810003686862,9695.434116348217,21682.187311432383,24554.21028105102,9520.246768564743,23278.859577583404,9696.401484720624,22085.826080817613,13396.230172154212,2214.8636779759863
8774.838735661286,9512.015701231674,21161.350131103536,24011.88322970373,9211.1461998478,22575.71212945017,9494.735830723848,21343.071804025945,11194.358186549895,2153.3249777048254
8252.777762103658,9026.111121128151,18583.70601925948,21484.28743894874,8535.447259322982,20013.929168616338,9053.229763189067,19650.025031434903,9494.383607298943,1951.2231915895659
7873.2029122278445,8791.487740671813,15962.080483433878,20120.22202378831,8219.132768363203,18814.278184711293,8758.88527853276,18411.028019509806,9135.038378773415,1819.6947010420035
7717.190517046414,8416.780954682976,12904.590142061355,18177.830864091608,7692.0817756690085,16520.317020717925,8397.276382867405,16161.827160713678,8641.87130340176,1669.9007249104416
7648.027068163406,8089.00353511156,10233.061980957402,15990.600014478638,7216.767410411989,14294.757658674562,7972.296117094867,15123.472635837019,8294.981431992135,1546.7137100043024
7359.677849211137,7911.05473817969,9776.145768388384,14620.727652276077,6921.505485058546,12795.997701742463,7767.317922428191,13499.683497064212,7905.883502182369,1440.6622715820865
7155.509911239982,7496.067272269505,9349.55597224154,11262.585852217266,6578.179235693575,11514.400712145578,7356.18511240192,13128.971687764286,7454.760373270652,1285.6961799177045
6901.067447914527,7337.284550215569,8815.648718221084,10138.599935293629,6190.3921401179805,9981.273231663698,7046.472965572599,11043.506247135847,7088.090559864848,1188.1406179282542
6294.267038502188,6597.446466899533,8191.329181569429,9207.62002955176,5258.837776266909,9328.288470609656,6298.638499281361,8877.203793673547,6197.928598701138,978.6222233946136
5312.133287670827,6017.365305572343,6921.506824232858,8123.642304772639,4620.09275649126,8353.942678006792,5553.134876259399,8488.96537904076,5265.990519384406,817.1633406382196
4997.002924301674,5685.889735108228,6233.628430269598,7388.674821343745,4322.282026459419,7660.866845279801,5175.642655199588,7978.827653566677,4824.604621833647,704.4711130144715
4311.148605659773,4800.292667739301,5580.291180697656,6694.72944747582,3504.8680441287947,5624.823349217038,4405.101190790711,6781.725446547191,3949.9558658041706,542.4745015277123
3969.271876366528,4259.772066449175,4847.5033856016535,5831.922871171587,3213.73573399217,4802.588174760476,4076.2061105536977,6196.114367788604,3508.117412975544,463.6951092990432
3324.4674538428917,2979.5314831828946,4244.892211390542,4088.1396712941196,2387.4784553377817,4032.0440807699442,3197.2670663363715,4570.612565328107,2611.4051647775846,353.9388355818614
3019.829941115332,2448.6871553583487,3421.494424746967,3487.7064780087426,2284.9664738193883,3712.834639695827,2935.720435213188,4222.08807273527,2397.826340993949,308.40432819025244
2361.794260407347,2004.8039703711552,2297.6807721678415,2369.898312212783,1973.7266829693046,2437.3738478658966,2330.509851535333,3726.2953418285542,2005.2492908963973,237.5153993866477
2168.2489282492534,1617.4402822430534,1981.8720951797188,2234.4190579953784,1609.9067116875046,2055.0044449076986,1965.7293258144405,3688.6699437441207,1675.4905726317593,219.545528519499
1727.285801818874,961.5697384485823,1364.1357822551759,1871.5880849712785,1244.062833552563,1470.785940327481,1508.0922474296942,2790.7546306014265,1230.0779508366898,210.029535972831
1067.929571107006,499.3837226140423,961.5073506752012,1328.3249286981459,888.6991374877059,930.4471733194163,909.4629132389473,1783.9557443775334,891.1724096531267,192.10301990223059
724.4531861872621,445.10357195973097,914.6143914213067,1106.7268272625893,628.7224559803088,870.6828084069871,555.8036201795,986.7911569252444,765.5301699459892,177.3077496908761
449.0781191988893,373.03031642307405,813.604326036756,971.4517681888958,435.27375300479764,800.3618164233455,417.84996836994134,938.2023391145801,570.0076211092851,167.56525648645786
