avg,unknown
2229.9245479734313,2229.9245479734313
2220.8517716553447,2220.8517716553447
2695.342362769762,2695.342362769762
2642.2628574681594,2642.2628574681594
2481.173409979435,2481.173409979435
2358.448271807347,2358.448271807347
2271.9913171831263,2271.9913171831263
2166.505766885075,2166.505766885075
2158.32567229137,2158.32567229137
2089.1808937342303,2089.1808937342303
2053.6460489116635,2053.6460489116635
2016.4138004401811,2016.4138004401811
2072.693341856153,2072.693341856153
2080.453938127617,2080.453938127617
2104.4066839756197,2104.4066839756197
2124.3518902634924,2124.3518902634924
2110.6186917981945,2110.6186917981945
2109.1257821084764,2109.1257821084764
2090.6778182822486,2090.6778182822486
2070.9746980914265,2070.9746980914265
2072.7875936173787,2072.7875936173787
2036.508998332497,2036.508998332497
2022.4730506812593,2022.4730506812593
2062.8575962417717,2062.8575962417717
2086.0313694457245,2086.0313694457245
2046.2760892762094,2046.2760892762094
2032.7373163116783,2032.7373163116783
2025.407961864055,2025.407961864055
2006.7418790812594,2006.7418790812594
2018.1617300746452,2018.1617300746452
2069.5238514214325,2069.5238514214325
2067.971402491614,2067.971402491614
2074.2448534050554,2074.2448534050554
2083.8922723844603,2083.8922723844603
2073.437401389534,2073.437401389534
2050.7940848715048,2050.7940848715048
2045.17853165806,2045.17853165806
2038.7627064608369,2038.7627064608369
2019.2565199223427,2019.2565199223427
2010.4572575957854,2010.4572575957854
1993.6461341629151,1993.6461341629151
1923.8998628555596,1923.8998628555596
1921.5434532290956,1921.5434532290956
1943.4440946690877,1943.4440946690877
1974.7514196798045,1974.7514196798045
1976.786877725889,1976.786877725889
1979.2156056756317,1979.2156056756317
1988.1585937817003,1988.1585937817003
2009.002021890113,2009.002021890113
1999.2058827071155,1999.2058827071155
1989.414392470561,1989.414392470561
1984.7110849574547,1984.7110849574547
1948.577898721454,1948.577898721454
1932.169253833365,1932.169253833365
1897.5681719237411,1897.5681719237411
1872.4005459993132,1872.4005459993132
1852.3315503039796,1852.3315503039796
1837.0143004611482,1837.0143004611482
1840.978073575946,1840.978073575946
1815.83223473527,1815.83223473527
1718.2551800620577,1718.2551800620577
1648.8246387088614,1648.8246387088614
1664.9227771494504,1664.9227771494504
1648.8187978451065,1648.8187978451065
1606.4977261160866,1606.4977261160866
1584.73894418707,1584.73894418707
1495.7609499051773,1495.7609499051773
1360.9123346264225,1360.9123346264225
1295.4311203424302,1295.4311203424302
1163.5338284214877,1163.5338284214877
1084.8331980785883,1084.8331980785883
1031.0824627614193,1031.0824627614193
989.1211513678946,989.1211513678946
951.5031460271271,951.5031460271271
923.5275955721654,923.5275955721654
897.2544185807003,897.2544185807003
878.532419559554,878.532419559554
837.0250845877772,837.0250845877772
813.5912328584485,813.5912328584485
721.0926516980918,721.0926516980918
649.7563033555655,649.7563033555655
600.6336180739503,600.6336180739503
540.5604132936896,540.5604132936896
503.6710002046273,503.6710002046273
489.2468267019249,489.2468267019249
461.54715776640927,461.54715776640927
441.0674359852318,441.0674359852318
437.91882289661123,437.91882289661123
457.2705704471057,457.2705704471057
464.62050631457817,464.62050631457817
458.27752499336515,458.27752499336515
461.04799391298917,461.04799391298917
469.20593357204143,469.20593357204143
465.7456134540174,465.7456134540174
445.5035308395548,445.5035308395548
440.57981994104875,440.57981994104875
441.4930459781111,441.4930459781111
446.8997897835959,446.8997897835959
445.43508343732447,445.43508343732447
420.9369591961379,420.9369591961379
418.77008782820997,418.77008782820997
419.55131623410915,419.55131623410915
415.0554837541055,415.0554837541055
405.64681017304156,405.64681017304156
400.88479903443897,400.88479903443897
406.08798053586787,406.08798053586787
397.5410185473323,397.5410185473323
369.9395046740811,369.9395046740811
353.4593257270895,353.4593257270895
368.8593585575032,368.8593585575032
370.7312604378226,370.7312604378226
364.12579882857756,364.12579882857756
361.50313905455937,361.50313905455937
394.19084795256583,394.19084795256583
403.4576351544117,403.4576351544117
394.87664946784116,394.87664946784116
392.15880519188863,392.15880519188863
378.0068232168767,378.0068232168767
386.45551457315776,386.45551457315776
377.00376268871264,377.00376268871264
365.36190921211914,365.36190921211914
367.45303799739514,367.45303799739514
377.4555793066414,377.4555793066414
382.8707134506625,382.8707134506625
363.38554059275106,363.38554059275106
371.81500574703256,371.81500574703256
385.6797936548742,385.6797936548742
416.2541903521941,416.2541903521941
428.1126325347292,428.1126325347292
430.98201949767565,430.98201949767565
445.1121027590587,445.1121027590587
452.4194524547443,452.4194524547443
459.10097300734844,459.10097300734844
456.3218547139236,456.3218547139236
462.97005949213906,462.97005949213906
462.3112636347247,462.3112636347247
452.27606078133937,452.27606078133937
447.63501668402495,447.63501668402495
452.9594493288959,452.9594493288959
477.1597897316059,477.1597897316059
485.7089484546359,485.7089484546359
486.5393920839381,486.5393920839381
478.13466113355616,478.13466113355616
487.11357540128097,487.11357540128097
488.8971113178821,488.8971113178821
488.50486568832025,488.50486568832025
488.1413702571665,488.1413702571665
495.95953104268665,495.95953104268665
514.4233391510276,514.4233391510276
524.835487051639,524.835487051639
495.4408417835604,495.4408417835604
490.3311030822755,490.3311030822755
489.6989805297877,489.6989805297877
491.26009463649245,491.26009463649245
497.20948242252473,497.20948242252473
507.1617958459931,507.1617958459931
529.59056333648,529.59056333648
538.428883685453,538.428883685453
528.8382832092275,528.8382832092275
507.7905234114471,507.7905234114471
493.5844660067745,493.5844660067745
475.9344716897173,475.9344716897173
463.82168157936013,463.82168157936013
441.0028033079621,441.0028033079621
426.94338748420074,426.94338748420074
408.7293071225273,408.7293071225273
386.5237367374557,386.5237367374557
374.8763425893877,374.8763425893877
359.1479679421867,359.1479679421867
347.158627912112,347.158627912112
333.8333947127966,333.8333947127966
330.1194541557799,330.1194541557799
334.28652510229074,334.28652510229074
346.87847273477655,346.87847273477655
365.1399941512602,365.1399941512602
350.66183484590977,350.66183484590977
360.6004438477109,360.6004438477109
369.3398777924526,369.3398777924526
394.90443195368266,394.90443195368266
395.3145091574113,395.3145091574113
401.4031913985043,401.4031913985043
403.25377910660734,403.25377910660734
405.72267088011114,405.72267088011114
399.18605337934815,399.18605337934815
401.2665814951069,401.2665814951069
410.4468030595134,410.4468030595134
431.7380568253657,431.7380568253657
432.684439007102,432.684439007102
435.324558088185,435.324558088185
430.91954742715006,430.91954742715006
422.8346490677993,422.8346490677993
415.1376820406797,415.1376820406797
406.8413721250389,406.8413721250389
410.21687737729405,410.21687737729405
417.5773981403928,417.5773981403928
415.61069820688874,415.61069820688874
416.2437285285227,416.2437285285227
417.05522077247497,417.05522077247497
422.01050948051767,422.01050948051767
425.8360045321554,425.8360045321554
438.24364193533404,438.24364193533404
452.1082960932922,452.1082960932922
460.3503159263163,460.3503159263163
465.0041166616272,465.0041166616272
467.85051703660804,467.85051703660804
481.2585039403034,481.2585039403034
498.1801270050478,498.1801270050478
525.3119148841314,525.3119148841314
490.58524515511306,490.58524515511306
484.3863952560754,484.3863952560754
477.9391350668448,477.9391350668448
466.6967897613523,466.6967897613523
463.6085621776198,463.6085621776198
461.1631662607582,461.1631662607582
455.5085694175468,455.5085694175468
448.9402175984553,448.9402175984553
439.61993746102723,439.61993746102723
435.92754452607403,435.92754452607403
436.5642794134101,436.5642794134101
427.31124106847983,427.31124106847983
420.35103540918374,420.35103540918374
410.5701206649383,410.5701206649383
407.37033200826886,407.37033200826886
406.54040093099184,406.54040093099184
405.6081910280677,405.6081910280677
421.16969715259927,421.16969715259927
437.7710818519719,437.7710818519719
435.1186158367235,435.1186158367235
420.2967384521144,420.2967384521144
412.54203333047167,412.54203333047167
413.9840227728645,413.9840227728645
413.54393539418436,413.54393539418436
418.4001600529189,418.4001600529189
421.5321184587931,421.5321184587931
439.3471457467276,439.3471457467276
447.05305155763807,447.05305155763807
437.5645645494229,437.5645645494229
443.44797757831185,443.44797757831185
455.59198820673623,455.59198820673623
455.687789488146,455.687789488146
443.03057082508417,443.03057082508417
438.4727705595825,438.4727705595825
446.5782580347144,446.5782580347144
453.89014829406057,453.89014829406057
458.24695577598686,458.24695577598686
457.982007277906,457.982007277906
445.2372940777735,445.2372940777735
442.6134125142505,442.6134125142505
451.47245062680133,451.47245062680133
451.50962726453,451.50962726453
467.71903332218744,467.71903332218744
483.58995031292625,483.58995031292625
476.0448934821062,476.0448934821062
474.62952815633435,474.62952815633435
473.31772253853046,473.31772253853046
475.72291875071835,475.72291875071835
478.8850301892455,478.8850301892455
482.81706799123185,482.81706799123185
492.0859412344472,492.0859412344472
489.11598531559116,489.11598531559116
481.91152831019895,481.91152831019895
486.88678807692406,486.88678807692406
499.0531228327693,499.0531228327693
527.4451302388755,527.4451302388755
552.2277228416017,552.2277228416017
562.3052811476216,562.3052811476216
581.7532603764458,581.7532603764458
584.0288239561258,584.0288239561258
539.6646563356635,539.6646563356635
508.3266334357012,508.3266334357012
529.5688912120821,529.5688912120821
562.0251803575254,562.0251803575254
553.1791993805198,553.1791993805198
559.3808546586573,559.3808546586573
570.5686389448864,570.5686389448864
573.648465809122,573.648465809122
566.8848982460005,566.8848982460005
582.4569430229883,582.4569430229883
604.511447062435,604.511447062435
611.4643511566811,611.4643511566811
618.5504240806342,618.5504240806342
613.0106912870616,613.0106912870616
617.1284619665385,617.1284619665385
598.3036513311077,598.3036513311077
544.2269866683903,544.2269866683903
517.3046883442607,517.3046883442607
521.0900223823879,521.0900223823879
507.6149638858597,507.6149638858597
496.3133752750331,496.3133752750331
492.6050929977989,492.6050929977989
499.05734831983864,499.05734831983864
496.44277610599437,496.44277610599437
495.1042549636277,495.1042549636277
490.6504629780833,490.6504629780833
493.4932814904696,493.4932814904696
490.5895778290904,490.5895778290904
478.54445334070965,478.54445334070965
469.52137882583713,469.52137882583713
465.2482557130702,465.2482557130702
475.69836561045224,475.69836561045224
477.09242741151854,477.09242741151854
482.1233337513269,482.1233337513269
485.3510836085454,485.3510836085454
483.82998652535,483.82998652535
477.34533652146774,477.34533652146774
466.40472011183283,466.40472011183283
463.6194510195263,463.6194510195263
457.89647684262377,457.89647684262377
455.1753792214021,455.1753792214021
449.60146072424396,449.60146072424396
442.19031731258315,442.19031731258315
433.6186818121366,433.6186818121366
427.01567793374574,427.01567793374574
413.81219406211176,413.81219406211176
412.83167906120013,412.83167906120013
412.91015363376385,412.91015363376385
419.09612009384875,419.09612009384875
429.0291722936857,429.0291722936857
438.8446140751523,438.8446140751523
445.3127216045891,445.3127216045891
450.0120183286191,450.0120183286191
458.98153661268213,458.98153661268213
464.5348250644205,464.5348250644205
464.0279166764408,464.0279166764408
463.3918166216055,463.3918166216055
457.17770128335314,457.17770128335314
458.1934789020815,458.1934789020815
450.94557558963004,450.94557558963004
446.6870869898002,446.6870869898002
447.36143643579635,447.36143643579635
452.1777007385496,452.1777007385496
460.31490834608644,460.31490834608644
458.62481679326106,458.62481679326106
447.7529955250506,447.7529955250506
440.3450700650528,440.3450700650528
438.05168920275815,438.05168920275815
440.17966382191696,440.17966382191696
446.15674001650774,446.15674001650774
451.86267421908695,451.86267421908695
448.89203747799985,448.89203747799985
447.92404013105613,447.92404013105613
445.7183634633684,445.7183634633684
442.47727747815827,442.47727747815827
441.84884141714497,441.84884141714497
443.2991218648411,443.2991218648411
439.3728030027644,439.3728030027644
434.34302822244524,434.34302822244524
439.19340463458116,439.19340463458116
443.5409711589771,443.5409711589771
444.2255988683778,444.2255988683778
449.18763431904324,449.18763431904324
454.49053219284696,454.49053219284696
453.68694671564253,453.68694671564253
444.63617448977664,444.63617448977664
432.92906713585296,432.92906713585296
434.01189387008213,434.01189387008213
434.1195421015618,434.1195421015618
432.91257668856406,432.91257668856406
438.71600035581855,438.71600035581855
443.6044734709669,443.6044734709669
455.97269624573244,455.97269624573244
461.6619109583938,461.6619109583938
467.83568395326273,467.83568395326273
463.2105995333874,463.2105995333874
458.9505872980925,458.9505872980925
452.48963385207645,452.48963385207645
451.9594829919455,451.9594829919455
456.1970889144188,456.1970889144188
465.01765278314986,465.01765278314986
467.7447856448683,467.7447856448683
465.41698737846116,465.41698737846116
460.6276150627617,460.6276150627617
452.6097763048878,452.6097763048878
449.0517954427967,449.0517954427967
448.72979344403427,448.72979344403427
449.42339373970407,449.42339373970407
450.6439304370795,450.6439304370795
450.50993082508376,450.50993082508376
449.33500666152077,449.33500666152077
448.91209644407934,448.91209644407934
448.2318842370606,448.2318842370606
448.2833363149158,448.2833363149158
456.44855065051013,456.44855065051013
459.91245708040276,459.91245708040276
451.379456706282,451.379456706282
446.76511578044654,446.76511578044654
448.7212276214843,448.7212276214843
452.4023248356333,452.4023248356333
450.7641165243673,450.7641165243673
456.02061074528206,456.02061074528206
462.02678857817773,462.02678857817773
460.5100910746634,460.5100910746634
460.20337518756975,460.20337518756975
