adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,1,2,2,1,2,1,2,1,1,1
1,1,4,4,1,3,1,4,1,1,1
1,1,4,6,1,5,1,5,1,1,2
1,1,7,6,1,6,1,7,1,1,2
1,1,8,6,1,7,1,8,3,1,2
1,1,12,8,2,7,1,11,3,1,2
1,1,13,8,3,7,1,13,3,1,2
1,1,13,9,3,8,1,13,3,1,2
1,1,13,9,3,9,1,13,4,1,2
1,1,13,10,3,9,1,13,5,1,3
1,1,13,11,3,9,1,13,5,1,3
1,1,13,13,3,9,1,13,5,1,4
1,1,13,13,3,9,1,13,5,1,5
1,1,13,13,3,9,1,13,7,1,5
1,1,13,13,3,9,1,13,9,1,7
1,1,13,13,3,9,1,13,9,1,7
1,1,13,13,3,9,1,13,11,1,8
1,1,13,13,3,9,1,13,11,1,10
1,1,13,13,3,9,1,13,11,1,12
1,1,13,13,3,10,1,13,11,1,13
1,1,13,13,3,11,1,13,11,1,13
1,1,13,13,3,11,1,13,11,1,13
1,1,13,13,3,11,1,13,11,1,13
1,1,13,13,3,11,1,13,12,1,13
1,1,13,13,3,11,1,13,12,1,13
1,1,13,13,2,11,1,13,11,1,12
1,1,13,13,2,11,1,13,11,1,12
1,1,13,13,1,11,1,13,10,1,11
1,1,13,13,1,11,1,13,10,1,11
1,1,13,13,1,11,1,13,9,1,10
1,1,13,13,1,11,1,13,9,1,10
1,1,13,13,1,11,1,13,9,1,10
1,1,13,13,1,11,1,13,9,1,10
1,1,13,13,1,13,1,13,9,1,10
1,1,13,13,1,13,1,13,9,1,11
1,1,13,13,1,13,1,13,9,1,12
1,1,13,13,1,13,1,13,9,1,12
1,1,13,13,1,13,1,13,8,1,11
1,1,13,13,1,13,1,13,8,1,11
1,1,13,13,1,13,1,13,7,1,10
1,1,13,13,1,13,1,13,7,1,10
1,1,13,13,1,13,1,13,6,1,9
1,1,13,13,1,13,1,13,6,1,9
1,1,13,13,1,13,1,13,5,1,8
1,1,13,13,1,13,1,13,5,1,8
1,1,12,13,1,13,1,13,4,1,8
1,1,12,13,1,13,1,13,4,1,8
1,1,13,13,1,13,1,13,4,1,8
1,1,13,13,1,13,1,13,4,1,8
1,1,13,13,1,13,1,13,4,1,8
1,1,13,13,1,13,1,13,4,1,9
1,1,13,13,1,13,1,13,4,1,10
1,1,13,13,1,13,1,13,4,1,10
1,1,13,13,1,13,1,12,3,1,9
1,1,13,13,1,13,1,12,3,1,9
1,1,13,12,1,13,1,11,2,1,8
1,1,13,12,1,13,1,11,2,1,8
1,1,13,12,1,13,1,10,1,1,7
1,1,13,12,1,13,1,10,1,1,7
1,1,13,12,1,13,1,10,1,1,6
1,1,13,12,1,13,1,10,1,1,6
1,1,13,12,1,13,1,10,1,1,6
1,1,13,12,1,13,1,11,2,1,6
1,1,13,12,1,13,1,12,3,1,6
1,1,13,12,1,13,1,12,3,1,6
1,1,13,13,1,13,1,13,3,1,6
1,1,13,13,1,13,1,13,3,1,7
1,1,13,13,1,13,1,13,3,1,8
1,1,13,13,1,13,1,13,3,1,9
1,1,13,13,1,13,1,13,3,1,10
1,1,13,13,1,13,1,13,3,1,12
1,1,13,13,1,13,1,13,3,1,12
1,1,13,13,1,13,1,13,3,1,13
1,1,13,13,1,13,1,13,3,1,13
1,1,13,13,1,13,1,13,3,1,13
1,1,13,12,1,13,1,12,2,1,12
1,1,13,12,1,13,1,12,2,1,12
1,1,13,12,1,13,1,12,1,1,11
1,1,13,12,1,13,1,12,1,1,11
1,1,13,12,1,13,1,12,1,1,10
1,1,13,12,1,13,1,12,1,1,10
1,1,13,12,1,13,1,12,1,1,9
1,1,13,12,1,13,1,12,1,1,9
1,1,13,12,1,13,1,12,1,1,9
1,1,13,12,1,13,1,12,1,1,9
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,2,1,9
1,1,13,13,1,13,1,13,2,1,10
1,1,13,13,1,13,1,13,2,1,12
1,1,13,13,1,13,1,13,2,1,12
1,1,13,12,1,13,1,13,1,1,11
1,1,13,12,1,13,1,13,1,1,11
1,1,13,12,1,13,1,13,1,1,10
1,1,13,12,1,13,1,13,1,1,10
1,1,13,12,1,13,1,13,1,1,9
1,1,13,12,1,13,1,13,1,1,9
1,1,13,12,1,13,1,13,1,1,8
1,1,13,12,1,13,1,13,1,1,8
1,1,13,12,1,13,1,13,1,1,8
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,1,1,10
1,1,13,13,1,13,1,13,1,1,12
1,1,13,13,1,13,1,13,3,1,13
1,1,13,13,1,13,1,13,3,1,13
1,1,13,13,1,13,1,13,3,1,13
1,1,13,13,1,13,1,13,3,1,13
1,1,13,13,1,13,1,13,2,1,12
1,1,13,13,1,13,1,13,2,1,12
1,1,13,13,1,13,1,13,1,1,11
1,1,13,13,1,13,1,13,1,1,11
1,1,13,13,1,13,1,13,1,1,10
1,1,13,13,1,13,1,13,1,1,10
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,1,1,9
1,1,13,13,1,13,1,13,1,1,10
