/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
2125.000000000002,4025.917801893326,4700.0,9166.666666666666,4227.208395238941,7152.144238984201,4361.111111111111,7833.333333333337,4828.195119466258,1750.0
2125.000000000002,3833.202728865123,4700.0,9166.666666666666,4223.074589612704,7131.997349569967,4361.111111111111,7833.333333333337,4825.546881169987,1750.0
2125.000000000002,3543.2493093922653,4700.0,9166.666666666666,4218.935661740164,7111.438702737163,4361.111111111111,7833.333333333337,4822.888672880094,1750.0
5576.923076923075,8736.842105263158,9100.0,26714.285714285714,7888.700126677993,9533.542787668674,7959.45945945946,9681.81818181818,8668.007097533224,3500.0
5576.923076923075,8736.842105263158,9100.0,26714.285714285714,7632.863560732876,9533.031494264069,7959.45945945946,9681.81818181818,8666.83771896135,3500.0
5576.923076923075,8736.842105263158,9100.0,26714.285714285714,7493.22295741394,9532.47771728475,7959.45945945946,9681.81818181818,8665.571751180458,3500.0
5576.923076923075,8736.842105263158,9100.0,26714.285714285714,7487.789488443832,9531.95395634791,7959.45945945946,9681.81818181818,8664.374951651584,3500.0
5576.923076923075,8736.842105263158,9100.0,26714.285714285714,7482.467533101162,9531.442004863933,7959.45945945946,9681.81818181818,8663.205653006902,3500.0
5576.923076923075,8736.842105263158,9100.0,26714.285714285714,7477.115580375872,9530.928222434843,7959.45945945946,9681.81818181818,8662.032685149048,3500.0
5576.923076923075,8736.842105263158,9100.0,26714.285714285714,7471.782941786332,9530.41734284886,7959.45945945946,9681.81818181818,8660.866853404712,3500.0
4945.652173913044,8333.333333333332,9200.0,26758.620689655167,7868.998019260976,9697.984043490298,7764.618800888231,18285.71428571429,8626.34499648282,3500.0
4945.652173913044,8333.333333333332,9200.0,26758.620689655167,7595.323829724263,9697.819465261326,7482.326263838868,18285.71428571429,8625.570104918075,3500.0
4945.652173913044,8333.333333333334,9200.0,26758.620689655174,7243.063698483065,9697.6555455138,7120.546142771333,18285.71428571429,8624.798284186447,3499.999999999998
4945.652173913044,8333.333333333332,9200.0,26758.620689655167,6712.758290802886,9697.47482234209,7039.215686274508,18285.71428571429,8623.947309905076,3500.0
4945.652173913044,8333.333333333332,9200.0,26758.620689655167,6384.634697464218,9697.311749979504,7039.215686274508,18285.71428571429,8623.179417544181,3500.0
4945.652173913044,8333.333333333332,9200.0,26758.620689655167,6378.479812733353,9697.143686392286,7039.215686274508,18285.71428571429,8622.387991456064,3500.0
4945.652173913044,8333.333333333332,9200.0,26758.620689655167,6372.42484795964,9696.978726391486,7039.215686274508,18285.71428571429,8621.611150296541,3500.0
5750.000000000005,7691.176470588238,9272.727272727272,26122.90882541761,6659.111242697367,9674.757281553399,7186.75303442638,21600.00000000001,8653.66805903731,3249.9999999999995
5750.000000000005,7691.176470588238,9272.727272727272,26064.07381139502,5808.126550595637,9674.757281553399,6627.269033832752,21600.00000000001,8647.20917786695,3249.9999999999995
5750.000000000005,7691.176470588238,9272.727272727272,26005.68023395302,5606.382978723405,9674.757281553399,6045.454545454542,21600.00000000001,8641.00845531331,3249.9999999999995
5750.000000000005,7691.176470588238,9272.727272727272,25947.368421052633,5606.382978723405,9674.757281553399,6045.454545454542,21600.00000000001,8635.014836795253,3249.9999999999995
5750.000000000005,7691.176470588238,9272.727272727272,25947.368421052633,5606.382978723405,9674.757281553399,6045.454545454542,21600.00000000001,8635.014836795253,3249.9999999999995
5750.000000000005,7691.176470588238,9272.727272727272,25947.368421052633,5606.382978723405,9674.757281553399,6045.454545454542,21600.00000000001,8635.014836795253,3249.9999999999995
4762.886597938144,4973.86210661624,9067.567567567567,25829.749134747683,4749.131944444445,9413.265306122448,4786.917657372725,23333.333333333332,7982.189645362094,2200.0
4762.886597938144,4973.517218357372,9067.567567567567,25703.994438289577,4749.131944444445,9413.265306122448,4784.982935153585,23333.333333333332,7960.666670930586,2200.0
4762.886597938144,4973.281785982466,9067.567567567567,25578.41537697179,4749.131944444445,9413.265306122448,4784.982935153585,23333.333333333332,7940.54333019068,2200.0
4741.580850467262,4973.045443084622,9067.567567567567,25444.45170139116,4725.198308511267,9413.265306122448,4784.982935153585,23333.333333333332,7655.313196134262,2200.0
4738.854142773147,4972.807765334987,9067.567567567567,25300.973490079836,4722.239916976755,9413.265306122448,4784.982935153585,23333.333333333332,7601.569455498951,2200.0
4736.184673598874,4972.574039738176,9067.567567567567,25150.457490891902,4719.365758566021,9413.265306122448,4784.982935153585,23333.333333333332,7549.02955399758,2200.0
4733.455669253691,4972.33403368554,9067.567567567567,25105.26315789474,4716.44987487994,9413.265306122448,4784.982935153585,23333.333333333332,7505.339613987187,2200.0
4524.550925503783,4622.727674281669,8818.18181818182,24642.99639588935,4525.691356268957,8953.846153846154,4561.281384340598,20571.428571428565,5851.280947034729,2050.0
4514.543036514668,4611.8581102701455,8507.442756446742,22821.159863933386,4504.649225457214,8806.896414501174,4529.220187991873,19529.142857142862,5532.35926655477,2094.4033790918693
4541.54920331255,4637.607216107064,8412.694764859054,20903.60627884663,4519.982435594147,8731.484296896237,4543.083335025805,16186.171428571444,5921.37501809791,2119.1930075015825
4539.765603887548,4638.714829825665,8386.87944196832,20012.160826322906,4517.453812923838,8722.784636995832,4533.661650703942,15766.085714285695,5889.796204863888,2123.833703586163
4538.124520220444,4639.704497956742,8362.976193989112,19036.270677726316,4518.125556932127,8714.81355180076,4534.099910029746,15360.48571428571,5861.297099026644,2127.835175540936
4536.534436512002,4640.637617429543,8339.676776293554,18586.652173913048,4518.769570776268,8707.120568963357,4535.178879684141,14948.757142857143,5838.817429247797,2131.4888612306886
4535.0229777762725,4641.501980653495,8317.401489551345,18260.547826086953,4519.375582157412,8699.835545562772,4536.188191436788,14539.07142857142,5818.457290415377,2134.7748100316344
4348.92877919056,4503.149337892696,7487.378526674553,15208.244448101557,4370.55871074574,8067.270329255585,4383.361141528025,14797.85533321592,4933.909619670803,2240.651780486507
4354.690429612253,4514.4655952859675,7498.886825366855,14910.901700488686,4353.816882777983,8088.530982326582,4368.016385307735,14789.12414518676,4937.58633448852,2262.4105953731564
4299.93457597781,4363.655279207072,7036.615792686094,13893.745894179838,4256.471450457528,7813.317209013348,4154.803909119301,14780.728860740088,4848.52085390309,2167.97840509952
4304.566125362797,4376.006446746787,7030.118389872587,13557.744394993375,4261.178322171528,7824.008489018941,4143.792486926094,14772.85476704646,4850.763550672464,2189.073759968514
4308.849598549846,4387.19308133248,7024.120211036613,13233.808025211876,4270.047371920806,7833.840131439738,4155.921296596977,14765.528944285395,4852.814475962492,2207.3624095960495
4313.097827504458,4398.070175390329,7018.181724248896,12899.220953856513,4278.742864327845,7843.538029118443,4167.74086871198,14758.221752407782,4854.826844936828,2224.4454318198805
4023.03963404594,4260.959457203293,4958.858265524248,9063.75323810121,4069.4013658186195,6666.343892444964,3979.518729791633,9388.63001886994,4555.630497930861,2238.857100130652
3786.8885418733053,4072.896283705323,4848.502790165452,8745.902120997733,3913.255672594735,6086.802879864918,3815.6294800419078,8697.767427437819,4397.309331542594,1979.348011743588
3720.75637016955,4039.0925582165473,4807.719138417628,8814.574211944118,3914.898173597071,5717.966041948185,3795.168448035008,8787.842943467585,4408.120868214329,2184.0579086441217
3588.2824789026554,3873.638582913757,4634.38760420359,8573.182430045952,3710.1691955236493,5008.975034686888,3524.7502421085082,8609.518027529237,4217.768548521686,2119.416593992388
3595.917670249901,3862.1654024569852,4669.153086640117,8596.98312101091,3698.699104014083,4996.447152375546,3519.2103566769288,8646.500220995304,4223.166527328077,2126.5003809841137
3601.265257350887,3863.0531569537343,4655.78215152196,8620.5058410789,3675.904416141526,4991.469765126141,3498.9633693824203,8657.38978115474,4223.078986601163,2133.1792782575676
3626.8534899235074,3860.2062942863226,4673.724238807015,8605.126530952059,3674.220416474246,4992.086955388633,3494.8565707839048,8620.759665538973,4240.444348759867,2072.846530528215
3763.332545895676,3884.111465886398,4640.7492237714,8567.973649382895,3724.988876566412,5146.016485573521,3551.1240404764603,8648.895490518382,4282.088025823594,2076.429696556108
3433.7417420457314,3635.202942124845,4545.694627175367,8251.369508530468,3409.529969685448,4873.128271165189,3113.239120194394,8321.643637425259,4044.326196447226,2024.1992011085051
2753.2767517196107,2667.51619194715,4555.351444447921,8031.572134643975,2818.571130060808,4675.520793463098,2443.1499182352945,8004.6532749322,3718.08617110828,1766.442133360193
2600.7030117886684,2659.6087595452154,4538.022059687758,7922.583617004642,2775.6434008633423,4674.220139279489,2419.053163530557,7951.643600648509,3650.4860447416477,1721.6012655672482
2619.0004072970496,2673.8690745817357,4529.303370911832,7813.257783763049,2795.957317411067,4673.970867483875,2420.504460786343,7933.326859273886,3638.471549177118,1672.405863535808
2642.7773553266047,2687.4534293214715,4520.427447254655,7752.286818770022,2815.183210466392,4673.721594123716,2422.606296072284,7915.558141403043,3639.514170416077,1619.5434672448948
2710.3676620802607,2721.416675903053,4487.184186525049,7700.578213013274,2899.329278075188,4672.19633657793,2427.86716248913,7814.3734320992735,3655.0782787417706,1577.436883866315
2302.124307468199,2259.4253323059893,4195.102737536787,7207.786557218375,2367.1905171596864,4337.578623543328,2248.6019406930945,7378.861962533994,2967.726771803683,979.874686213197
2235.367623381242,2259.2625071738785,4009.461030938499,6758.501156460994,2285.212024947446,4191.335580713136,2196.8605791357695,6879.580642373364,2659.071747655392,922.2900118089615
2177.543040203847,2138.6332854111615,3680.6186342748124,5596.167640617087,2187.598804171046,3851.225696654443,2076.0275122694143,5848.977627963376,2427.442973741522,901.0007803998724
2138.5105062829953,2116.4529581225306,3631.3103896934927,5425.372004873947,2184.894015350131,3819.6669488640114,2090.972163629736,5276.768710342252,2433.449047316616,879.1570238694169
2084.0970188708334,2067.455864977952,3508.7701486942406,5124.626380431088,2112.85052071138,3688.8227031154897,2027.3271163188138,4881.889885892289,2374.816491214074,849.0997984368415
2052.744894398572,2032.5277222979043,3365.077340625254,5065.333686037496,2075.0658591315228,3611.561257174195,1994.461535325168,4804.2032582410575,2339.85236769777,823.0837190542959
