/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,
970.1803173989903,349.96671206314375,457.6617028532454,540.8343901229974,2.858823529411766,465.8657263776675,
970.525568539939,351.8730474815939,457.63108085407123,541.9267124530526,2.858823529411765,465.9703733518378,
791.4470400279798,287.3491258078969,367.16741979937865,296.092362913821,3.1142857142857174,377.6463249168545,
791.667060840773,288.262936706712,367.13202883011706,298.01763164165044,3.114285714285714,377.378289028533,
883.84122434375,329.1373137205935,443.91926917695,398.959492802019,3.2677165354330717,416.199114504622,
884.0218917610578,329.421192117343,443.89842258089845,399.89585240798385,3.2677165354330704,416.18459810958416,
721.8976065851053,258.46554186752303,370.96599382153585,248.7788056410221,3.3823899371069186,359.3791942918143,
721.9506906850743,258.8566180898469,370.94392015223946,248.84505162755528,3.3823899371069173,359.29782041186326,
802.9692056884003,310.651681773622,440.14935954928444,367.4887087887811,3.495454545454548,417.0396689944969,
803.1451797710793,310.8354604017985,440.13699312459494,368.0628491213763,3.495454545454545,417.0277006436047,
768.8718621741646,296.4250280406936,429.4992137557703,331.19422630733425,3.5297892678243246,401.3524565183734,
777.1049849708486,292.87903029109657,431.3298709681718,315.65395307253317,3.562156507474328,398.6313909596543,
863.1431917587081,323.2128380451098,461.39608753213963,421.4576099502997,3.582918915347794,425.37959552630684,
1009.2289910905339,438.8259820154944,552.2051657640409,589.049476032422,3.548020715796425,511.8221715218741,
981.9796807472997,448.8573483469949,560.8976156421778,552.2755921681256,3.536523403978587,518.6147556876392,
908.5635681591582,394.61496043367146,488.21489421317796,462.6812454832404,3.5262368775261663,461.7236966457956,
917.0465421498022,412.2681541872062,494.96162688686945,468.4884679220701,3.523875099422492,468.24437017084125,
962.5919356338064,430.15010633721977,576.2390662293293,511.7902161142759,3.5031377981690923,509.46794636908805,
969.4150367951986,435.3605081679764,583.1635026187336,518.5673260503062,3.5034658885868613,516.9876304151737,
946.9555618883821,443.75029553939885,567.9241386601744,488.1374009006207,3.566904743262634,522.3694179380834,
953.485214881546,448.63642697368607,574.4896205842252,485.2939320196032,3.5761508683015855,532.182927459852,
956.5351983203739,423.1726355781211,530.0254356597378,454.3864817689573,3.6447755414086784,520.3052515918661,
939.7122902163537,410.2606383128175,514.1376743035427,439.65819749632334,3.6326418879430995,499.70280363969954,
938.0419529307851,413.0521366468432,521.2805518492369,425.0460121998194,3.6334538451996226,504.22146578403436,
923.9571682529942,403.4997306756295,522.7501280654278,406.66761936194206,3.625408463167489,495.20408089364935,
945.6857939015788,419.5915066591035,543.1364489232144,421.4121000164787,3.6378214950525027,513.440856397837,
967.2665239216213,438.10061981522364,582.7375849098936,446.5560790096804,3.661770847139325,544.2430943973413,
939.3045248625469,413.3904005788164,562.5811706351527,387.2960142126789,3.675864583964788,494.5524717736727,
912.7476286111464,405.08572560621775,538.3108409911272,381.970450002915,3.6449118295114666,490.2122698641337,
916.58161130724,410.3896515637179,547.4815528929665,389.4128174970714,3.7033079220932916,486.8429785905822,
895.8829531777413,401.10926031585603,525.3652221511841,378.70950048573985,3.722256163690646,475.62751755666716,
887.709221363782,399.2014079872474,503.7734978355138,379.7714754035386,3.750642169615307,471.2789741918417,
823.5055856206291,375.57160903233023,476.6735258231396,350.1130992233553,3.7956119509576722,447.17638289244053,
824.8403131202955,383.15756922834964,477.5068892905929,350.9692733876507,3.7976002764575623,449.8199133686176,
876.6035843147308,423.11902484545726,496.1048926291523,382.75011637495027,3.861602712020766,480.1678822500602,
895.8176246066679,440.06157845788164,515.7980322383124,393.7319572549282,3.8603790299369214,489.8818078511907,
943.4414011343079,489.00201677276254,624.0091914112866,433.42734175656744,3.9036839345383356,552.4545281064112,
942.234454586498,490.61956643204104,625.3085337717969,433.55673827502085,3.9033490082378384,552.5179524075675,
995.5878942589429,570.065951881061,730.5230672350391,471.78541517914203,3.901502339610444,636.2846298560994,
992.0601489998485,571.4268255881077,740.682259598899,471.3898253753798,3.897923287475956,632.2238519761565,
973.5130835384475,580.2174214665064,728.8358091712525,466.52355565574186,3.8970414483608087,615.4011255711782,
972.8933155478801,597.8469879795625,722.3259950222771,466.827743704045,3.8747043668881607,612.8228467934689,
1420.4347761123108,671.4192448131907,785.2017179659013,499.1029135849616,3.8803017980743175,721.9148120621636,
1429.227507068852,671.2287870692519,786.8327806072228,498.98006735837237,3.881020682430123,722.9540606768151,
1717.6877029040177,749.5247164675745,870.9873012683474,627.4531677886533,3.9363472139988334,823.5934747209976,
1709.1305357248305,747.0382611901393,866.8733113073642,624.1558451181704,3.9355697610563083,817.9626740144835,
1870.3016180614295,821.195905472289,932.8835938490622,705.0171858336008,3.9854713458294393,907.1476305436228,
1875.2427646004037,824.9745061564463,935.152843003134,712.5124165729778,3.9821599599362787,910.2375019367987,
1748.362513380484,753.408472372623,871.7589122485698,617.9993612674762,3.9803554342413476,847.1386111613906,
1646.1240913646666,734.3977065102192,853.1452605567656,592.9095818494429,3.979092710518764,824.426328511315,
1624.1516509255407,725.2846044747005,842.8948770629825,590.8925947251173,3.9878112949705407,826.9875037890342,
1608.9587645625313,718.146986116753,835.6811575637239,585.1151410019756,3.9959712849759215,819.5526679922637,
1598.3722796139905,719.4909437683716,806.5109576137664,581.9450778522653,4.022604115978535,805.3560679650534,
1547.3203363214943,712.6853879615805,791.0083826207367,516.4453393757871,4.031743468624393,790.295974523651,
1560.117999027842,731.7901947842596,825.0456022269418,543.8594970793897,4.024708776112403,808.8556640342158,
