unknown,avg
1883.563444553481,1883.563444553481
1934.15859728506,1934.15859728506
2052.2335013748775,2052.2335013748775
1946.599770009197,1946.599770009197
2118.4132482394334,2118.4132482394334
2307.7033104041247,2307.7033104041247
2090.5894154189036,2090.5894154189036
2028.4822264150919,2028.4822264150919
2148.512945103855,2148.512945103855
2402.681467473528,2402.681467473528
2266.8656020558033,2266.8656020558033
2557.725354742345,2557.725354742345
2847.3269258202727,2847.3269258202727
2711.454472954245,2711.454472954245
2948.103138332333,2948.103138332333
2966.9403782408854,2966.9403782408854
2713.5189063616976,2713.5189063616976
2425.159351011868,2425.159351011868
2427.610063335679,2427.610063335679
2550.9378579077234,2550.9378579077234
2488.893857704307,2488.893857704307
2408.360302171274,2408.360302171274
2417.7626362748524,2417.7626362748524
2768.192852710643,2768.192852710643
3164.606562874668,3164.606562874668
3456.6868292345034,3456.6868292345034
3652.9155901487825,3652.9155901487825
3139.646988341977,3139.646988341977
3244.8943189368847,3244.8943189368847
3325.4175955930004,3325.4175955930004
3396.9100517129914,3396.9100517129914
3138.1360414052683,3138.1360414052683
2564.407116004294,2564.407116004294
2384.1049647314094,2384.1049647314094
2407.4459481361346,2407.4459481361346
2384.5377659574383,2384.5377659574383
2198.042110874194,2198.042110874194
2176.4767201241525,2176.4767201241525
2367.3039528795753,2367.3039528795753
2415.496318855926,2415.496318855926
2846.8289763080697,2846.8289763080697
3285.715434782625,3285.715434782625
3114.5503919944244,3114.5503919944244
3408.621283760658,3408.621283760658
3331.8260552962165,3331.8260552962165
3248.559523576003,3248.559523576003
3592.4955840350854,3592.4955840350854
3949.2646109761395,3949.2646109761395
3963.5055585980194,3963.5055585980194
3652.3397690655115,3652.3397690655115
3626.6461477151884,3626.6461477151884
3446.4866300366207,3446.4866300366207
3628.4272610482944,3628.4272610482944
3678.9638774459263,3678.9638774459263
3127.9043264248658,3127.9043264248658
2908.6683498177986,2908.6683498177986
2784.845142243693,2784.845142243693
2623.815472415981,2623.815472415981
2779.8178670360126,2779.8178670360126
2923.7618614718654,2923.7618614718654
2639.0844041450823,2639.0844041450823
