/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg
1540.6145059251655,700.9715104908732,930.885138848049,771.7264975274811,4.51284343123894,885.4538380295503,
1491.2387082819628,690.5383421537882,917.4541982405809,768.2056422839979,4.500419896990862,870.6937005155839,
1311.3904039634756,616.6019963031634,871.5228616619504,689.3602319665063,4.472725419440586,809.3930630529858,
1268.1294344452717,608.8450962392728,865.7223407754005,681.5428344222094,4.4702667599101975,800.3584214378511,
1315.4916209667417,625.8107676662814,884.0749504892199,693.9725754780891,4.489318770205755,813.2434375214785,
1276.7368672579014,625.5674921176633,875.0119893162445,680.1642870403047,4.487226628371161,803.5661846668156,
1372.5876560329843,668.2622733705907,891.3084746555974,718.4178126335287,4.482626987570155,833.1245706484262,
1463.6198979743392,689.1835363679883,911.9748813978948,749.2557045698952,4.480299320745382,854.3206388821293,
1560.5656074590916,692.4878921376485,910.9511220163688,779.638025598008,4.483900493532051,866.6762359858726,
1607.6881828503015,688.1078302060024,910.8102208586704,783.9201138718046,4.489964240857265,868.0521865460685,
1429.0772412850265,680.7958205708337,885.228104528842,762.5081974737703,4.472158837314951,840.942190149281,
1409.4026831657686,675.0649203849046,876.4468184893559,755.0876993590218,4.458392517243411,835.4153739368285,
1287.2387513181864,636.8394372848629,840.8757092572687,715.9944237783993,4.454643139736441,799.961968969085,
1152.6720064970468,649.6978025817634,826.5767279765519,720.818965428294,4.455473042068005,786.1681626335127,
1116.55554420805,654.2542810971631,828.3957726582646,729.6226604507451,4.451615956997309,781.8899516625853,
1046.3943592046155,662.2927046914326,832.6870975121597,730.6263912337033,4.448661515278042,777.4970905670384,
1089.138581871982,678.2090610774032,842.4685366082036,738.7409118833045,4.438198428423823,782.9509597882652,
1233.699167309112,719.8738711580706,885.86665213736,776.2943726720293,4.426602688331451,820.0714225469262,
1272.395687665681,744.7336497069449,911.6626574718823,789.0681752372135,4.4026967014812115,836.9321206841213,
1201.808950937855,740.153782391241,900.8542413803823,780.3732861640982,4.39671849583116,823.7700209110217,
1173.7980070187152,734.6548119058614,878.30929803136,776.2582730430672,4.381711345353649,810.5415381757754,
1153.08590113989,726.5466833505974,863.7025849524803,761.3019156770945,4.366177142277984,796.8693254526456,
1135.450450245251,712.3706375211286,861.195425050995,751.6994321915378,4.360123680406311,790.6779459795615,
1110.5595395854539,691.7417223590382,855.6248840234798,730.518143266728,4.3689352088197495,780.4305355463,
1040.6028270676888,665.3226892187402,838.562100592522,704.0495956970402,4.374221863330835,760.6106020139405,
971.3164892066517,638.600802560107,808.3760309930375,679.6661507509925,4.37725924953601,730.330816351551,
966.9940207365121,645.2065210557437,815.5867458359264,687.9821813882953,4.393137010784739,735.8323086033298,
972.6903038261987,704.680120693745,866.718078511981,720.9299699993484,4.39992077326092,772.8966354273628,
975.588101042958,717.4045974708175,884.2909540137463,745.6796851975481,4.414056760048422,783.2243949568743,
975.0360161601347,711.0559168394807,881.9582589803645,745.1896705107259,4.432912860902373,783.5181006026841,
978.2103361418683,713.9997893184881,884.9720085731464,749.7287434160105,4.440578019512406,788.3020401290245,
969.6716247973761,723.3662442713285,886.421336795604,752.6424157718088,4.45541966764463,790.7086404608975,
969.6169343923664,727.4956148601485,882.077142459899,756.1375728904536,4.450709459763174,789.9845524117677,
967.5903575623588,736.5402935046473,875.6996355732522,766.8636598333233,4.442487457982706,789.528638937942,
977.2939797460587,734.7868521195104,878.6450328649547,768.2067578736961,4.446399485926743,794.2892453936701,
992.8052344855303,739.5712421191727,888.3721558049479,773.4590917520168,4.4412646874714214,807.2135598290714,
1022.8778031455499,736.4516989868202,899.6883683658341,774.909988363469,4.456984669732479,814.3269283023426,
1041.101497756761,743.4360592701272,910.6806447852096,785.6773991592787,4.460838471710423,822.756696523287,
1038.0021780433215,736.5751981255589,914.5432487450003,792.1228044511456,4.460588024806323,823.734321021011,
996.451097098156,726.1948400153849,927.4510936787439,785.8246207193961,4.482073261755378,820.7288501781867,
961.3189448170665,768.2723343977656,938.1380582929677,811.9385556048715,4.50473929981415,821.4616142818627,
923.6314108505264,800.8104799447364,951.3241451625375,820.8670985818387,4.510617327801326,817.5880103391439,
892.4825086556041,810.9310669523572,964.9169466625956,835.7480910731213,4.506954104308996,810.6533582372858,
864.0477315273049,809.4162349491726,968.8914096300018,830.6578326828683,4.513429339506823,796.643106021425,
862.2584974104079,821.2741783442689,973.6515362820069,846.4786716452122,4.517948340621583,802.0699261632074,
867.7536942368265,831.0032569522782,978.3133282132095,858.6393098988499,4.525237874849454,808.7106431155155,
881.1214426347287,826.9128960936316,981.3635699643413,855.1665568570148,4.526976430514107,810.6399702375088,
889.2828160221118,852.8886611903272,994.0137567653353,878.2210746716246,4.5294373746491825,823.9817173112604,
918.6243933326875,891.2491103642394,1132.3589006711445,927.7983691339249,4.53403914835223,858.3333279568326,
906.7373096574515,897.0685050945656,1167.0734431072813,924.8711121553375,4.5444702028338995,854.2401153967118,
856.6697545566909,814.1123637568348,993.4419609021991,859.9606252818795,4.560472057446036,793.684144055726,
848.5665147273642,808.6491381918983,982.9462505819533,856.3681808747958,4.570820613643134,784.5107182041431,
851.6855150602408,791.4047852400463,985.0287311259633,838.4278723404259,4.566522847620704,779.4910920337518,
845.5170473507592,784.6898869841365,981.6723682571536,839.7035069444446,4.563576128209586,773.7126314494193,
