/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
216.5798276990617,211.87903112907787,443.2065970014928,741.6293925973239,204.51197281914648,484.1201226301963,198.50415696370396,697.2886959300496,353.3620706475851,96.04886347167903
215.1649594253027,213.92944043733345,445.95437880087877,756.8873948645004,205.8152701403469,488.55024329704287,196.99167475349913,697.5615221801905,357.8921813401513,97.37266510561365
214.84156390541887,215.3088333769647,445.55320885795294,752.0960721602237,205.49113096320238,486.8146895313065,196.4085444462258,687.1188495159703,355.06590766831897,97.0069036198926
215.91784992005753,214.05730017092895,448.52575069158365,761.0026477674073,207.02268727853763,484.64383016684127,198.17225139996714,697.7360083961837,359.9774271956719,97.48404244822164
214.37917824746896,213.12885627983115,447.558534928472,765.790240354631,206.6049839666307,484.41972805139017,197.85028265684056,699.8514930922777,359.5474289650427,97.57160628487014
208.6167364313771,211.94418921163094,448.0003855587847,774.0198969047613,204.56723357812996,483.48355034706606,196.13344003796624,702.6701002884513,358.56570162509524,96.08931269054177
206.41730726935617,204.892443731135,448.24037800085193,769.2345539494456,200.93409024774303,470.7048941004035,191.84858834026667,693.7039860272491,351.23815694024177,96.20722718911435
200.47940771384253,205.90715078502728,447.24769645351955,770.7441550076787,201.03871753880523,474.1161146353312,193.0978309652101,697.1849496707948,353.57877885830305,96.68551169527822
202.92013758859122,206.09659591722965,447.1281468847818,764.2063802021587,199.27263413661262,471.9413303244265,191.54677850061532,705.4934409874787,351.7131280922305,96.48580943647652
204.97660550020407,208.51415321547012,452.53388792092403,763.6885371524437,202.8667084530255,480.35215170085246,193.42231760067608,715.2422043990117,358.909204629448,97.41835226247082
206.2761228151651,208.83472812965854,456.21554903170113,757.9256418652797,205.36894842918133,484.24898585236656,195.25413639489454,716.6936033450029,361.0584935705805,97.63043459653672
198.78188522584654,206.2703175346551,452.7274812073932,751.0662998715418,201.66281396290793,480.7780275221743,191.18738337094126,711.7249144318313,355.6677093738159,97.10728140036736
191.2561104868915,204.19535515451435,446.855538630619,757.1342879673803,199.17659679629065,478.0076436970926,189.6013816809865,709.3535920293299,352.83770396546765,96.03783179775112
