adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,1,1,1,1,1,1,1,1,1,1
1,1,2,2,1,2,1,1,1,1,1
1,1,3,3,1,3,1,2,2,1,1
1,1,3,5,1,3,1,2,2,1,1
1,1,4,6,1,4,1,2,2,1,1
1,2,5,8,1,6,1,2,2,1,1
1,2,5,9,1,6,1,3,2,1,1
1,2,5,11,1,6,1,2,2,1,1
1,2,5,11,1,7,1,3,3,1,1
1,2,4,11,1,7,1,3,3,1,1
1,2,5,11,1,8,1,3,3,1,1
1,2,2,2,2,3,1,1,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,3,1,2,1,1,2,1,1
2,1,4,4,1,4,1,2,2,1,1
1,1,3,6,1,4,1,2,2,1,1
1,2,3,8,1,4,1,2,2,1,1
1,2,4,7,1,5,1,3,2,1,1
1,2,4,9,1,5,1,2,2,1,1
1,2,4,9,1,6,1,3,3,1,1
1,2,3,8,1,5,1,2,3,1,1
1,2,4,8,1,7,1,3,3,1,1
1,2,3,9,1,6,1,2,2,1,1
1,2,3,8,1,5,1,2,3,1,1
1,2,3,8,1,6,1,3,2,1,1
1,2,3,8,1,6,1,3,3,1,1
1,2,4,9,1,7,1,3,3,1,1
1,2,4,10,1,7,1,3,3,1,1
1,2,5,11,1,7,1,4,3,1,1
1,2,5,11,1,7,1,4,3,1,1
1,2,5,10,1,7,1,3,3,1,1
1,2,4,9,1,7,1,3,3,1,1
1,2,5,9,1,7,1,3,3,1,1
1,2,4,8,1,7,1,3,3,1,1
1,2,4,10,1,7,1,3,3,1,1
1,3,5,10,1,7,1,3,3,1,1
1,2,5,10,1,7,1,3,3,1,1
1,2,4,10,1,8,1,3,3,1,1
1,2,3,7,1,4,1,3,2,1,1
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
1,2,2,4,1,4,1,2,2,1,1
1,1,2,3,1,3,1,2,2,1,1
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
1,1,2,4,1,3,1,2,2,1,1
1,1,1,2,1,2,1,2,1,1,1
2,2,2,2,2,2,2,2,2,1,2
2,1,1,3,1,2,1,1,1,1,1
2,2,1,5,1,4,1,2,2,1,1
1,1,2,3,1,2,1,1,2,1,1
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
1,1,1,3,1,2,1,1,1,1,1
1,1,2,4,1,4,1,1,2,1,1
1,2,2,1,1,2,2,2,1,1,1
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
1,1,2,3,1,2,1,1,2,1,1
1,1,2,5,1,3,1,2,2,1,1
1,1,2,6,1,3,1,2,2,1,1
1,2,2,8,1,5,1,2,2,1,1
1,2,3,10,1,5,1,2,2,1,1
1,2,3,11,1,5,1,2,2,1,1
1,2,3,11,1,6,1,2,2,1,1
1,2,3,12,1,7,1,2,2,1,1
1,2,3,11,1,6,1,3,3,1,1
1,2,3,15,1,7,1,3,2,1,1
1,2,3,18,1,9,1,3,3,1,1
1,2,3,18,1,8,1,3,3,1,1
1,2,3,18,1,8,1,3,2,1,1
1,2,3,16,1,8,1,3,3,1,1
1,2,3,16,1,8,1,3,2,1,1
1,2,3,15,1,8,1,3,3,1,1
1,2,3,16,1,8,1,3,2,1,1
1,2,4,16,1,8,1,3,2,1,1
1,2,4,16,1,8,1,3,2,1,1
1,2,4,14,1,8,1,3,2,1,1
1,2,4,14,1,8,1,3,2,1,1
1,2,4,13,1,8,1,3,2,1,1
1,2,4,13,1,7,1,3,2,1,1
1,1,3,9,1,5,1,2,1,1,1
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
1,2,4,4,1,4,1,2,2,1,1
1,2,3,5,1,4,1,2,1,1,1
1,2,3,7,1,4,1,2,2,1,1
1,2,3,7,1,5,1,2,2,1,1
1,2,5,12,1,5,1,2,2,1,1
1,2,5,13,1,7,1,3,2,1,1
1,2,5,15,1,7,1,2,3,1,1
2,1,3,6,1,4,2,1,1,1,1
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
2,2,2,2,2,2,2,2,2,1,2
1,1,2,3,1,3,1,1,1,1,1
1,2,3,5,1,3,1,2,2,1,1
1,2,4,7,1,4,1,2,2,1,1
1,2,4,9,1,5,1,2,2,1,1
1,2,4,11,1,5,1,3,2,1,1
1,2,4,11,1,6,1,3,2,1,1
1,2,4,12,1,5,1,2,2,1,1
1,2,4,11,1,6,1,3,2,1,1
1,2,5,12,1,6,1,3,3,1,1
1,1,4,10,1,5,1,2,2,1,1
1,2,5,10,1,5,1,3,3,1,1
1,2,4,10,1,6,1,2,2,1,1
1,2,5,9,1,5,1,2,2,1,1
1,2,5,9,1,5,1,2,2,1,1
1,2,5,10,1,7,1,3,3,1,1
