Unnamed: 0,count
19.275,21.925
19.3,19.4
19.325,17.85
19.35,17.8
19.375,17.05
19.4,18.75
19.425,19.4
19.45,19.35
19.475,16.85
19.5,19.5
19.525,16.35
19.55,18.35
19.575,18.5
19.6,19.575
19.625,20.625
19.65,19.025
19.675,21.85
19.7,19.3
19.725,18.325
19.75,19.125
19.775,19.875
19.8,18.775
19.825,18.925
19.85,17.8
19.875,18.025
19.9,19.775
19.925,16.85
19.95,17.1
19.975,19.775
20.0,21.275
20.025,19.675
20.05,16.25
20.075,19.3
20.1,16.625
20.125,16.425
20.15,18.775
20.175,15.4
20.2,17.975
20.225,16.625
20.25,19.025
20.275,18.175
20.3,14.55
20.325,18.6
20.35,19.025
20.375,17.95
20.4,19.925
20.425,16.3
20.45,17.475
20.475,17.65
20.5,20.25
20.525,15.875
20.55,18.975
20.575,22.225
20.6,18.225
20.625,18.55
20.65,18.7
20.675,17.95
20.7,18.75
20.725,17.175
20.75,16.35
20.775,18.6
20.8,18.325
20.825,16.625
20.85,16.625
20.875,17.975
20.9,15.925
20.925,17.8
20.95,17.375
20.975,16.725
21.0,17.375
21.025,18.4
21.05,16.475
21.075,20.475
21.1,17.55
21.125,17.0
21.15,18.325
21.175,16.475
21.2,16.3
21.225,18.35
21.25,18.775
21.275,15.925
21.3,15.925
21.325,17.8
21.35,19.525
21.375,18.7
21.4,17.6
21.425,18.75
21.45,18.75
21.475,17.65
21.5,16.625
21.525,17.05
21.55,18.35
21.575,16.8
21.6,17.375
21.625,15.775
21.65,20.475
21.675,17.375
21.7,18.5
21.725,16.85
21.75,19.675
21.775,15.925
21.8,17.275
21.825,15.2
21.85,16.725
21.875,17.1
21.9,18.4
21.925,16.3
21.95,18.125
21.975,16.3
22.0,18.875
22.025,18.875
22.05,16.1
22.075,17.975
22.1,17.85
22.125,17.1
22.15,15.925
22.175,16.625
22.2,17.275
22.225,17.425
22.25,16.525
22.275,16.3
22.3,14.075
22.325,17.05
22.35,15.95
22.375,17.05
22.4,15.35
22.425,16.625
22.45,14.55
22.475,17.375
22.5,14.6
22.525,15.925
22.55,19.2
22.575,18.7
22.6,17.75
22.625,24.8
22.65,17.0
22.675,17.0
22.7,16.25
22.725,15.55
22.75,19.4
22.775,16.05
22.8,13.7
22.825,20.9
22.85,16.9
22.875,16.9
22.9,16.3
22.925,14.75
22.95,14.075
22.975,15.2
23.0,20.425
23.025,14.55
23.05,14.75
23.075,14.825
23.1,15.95
23.125,19.675
23.15,18.55
23.175,14.375
23.2,17.1
23.225,15.675
23.25,17.175
23.275,15.2
23.3,15.775
23.325,14.375
23.35,15.5
23.375,19.5
23.4,16.05
23.425,14.775
23.45,15.3
23.475,18.6
23.5,16.525
23.525,17.75
23.55,14.225
23.575,17.55
23.6,16.625
23.625,18.975
23.65,12.425
23.675,15.35
23.7,15.125
23.725,14.825
23.75,19.875
23.775,14.275
23.8,13.6
23.825,15.725
23.85,15.4
23.875,20.325
23.9,14.825
23.925,16.3
23.95,17.225
23.975,15.2
24.0,16.725
24.025,14.45
24.05,20.85
24.075,14.6
24.1,15.35
24.125,17.8
24.15,14.025
24.175,15.125
24.2,14.65
24.225,15.55
24.25,15.925
24.275,17.6
24.3,17.375
24.325,15.875
24.35,15.2
24.375,17.375
24.4,15.5
24.425,13.85
24.45,17.6
24.475,14.025
24.5,18.4
24.525,13.6
24.55,14.775
24.575,18.025
24.6,16.425
24.625,18.125
24.65,14.025
24.675,17.975
24.7,17.65
24.725,17.475
24.75,19.025
24.775,14.825
24.8,18.175
24.825,16.725
24.85,13.7
24.875,15.025
24.9,14.45
24.925,13.475
24.95,14.775
24.975,14.45
25.0,17.275
25.025,19.125
25.05,14.175
25.075,13.425
25.1,14.375
25.125,15.875
25.15,13.525
25.175,12.85
25.2,13.85
25.225,16.525
25.25,18.325
25.275,15.125
25.3,16.1
25.325,15.925
25.35,13.9
25.375,15.575
25.4,11.775
25.425,15.35
25.45,16.3
25.475,17.85
25.5,16.25
25.525,13.85
25.55,14.975
25.575,14.225
25.6,13.425
25.625,17.1
25.65,14.55
