/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,
936.6462563594614,293.8228155339807,369.44444444444457,263.018018018018,3.9959183673469405,611.8646166313987,
906.9244787657643,248.30377978443602,335.4545454545456,247.37089422805445,3.8115942028985543,508.88848165000877,
907.0061015719343,248.3455218035979,335.4545454545456,247.8935284553818,3.8115942028985517,507.34909796006673,
907.0733346229423,248.37823840473925,335.4545454545455,248.31628202504936,3.8115942028985508,506.0819975524922,
1696.4081886037752,384.91861235493025,434.3749999999998,334.2407686510918,3.8081632653061197,786.9356129632997,
1698.1788598094336,386.44155388677984,434.3749999999998,336.77199268181243,3.8081632653061237,785.5890446783585,
959.3965058027459,267.58983415233325,352.6785714285719,247.45843855052172,3.842953020134227,556.0467324413089,
959.499586464005,268.3470609484359,352.67857142857144,247.51585040520055,3.84295302013423,554.8045956556966,
905.9824758129712,365.59485530546647,296.8750000000004,247.00011860520283,3.8151351351351352,492.0619933500043,
906.0786110287686,366.029070637535,296.87499999999966,247.02834087559333,3.8151351351351357,491.7933999757257,
975.5068454144184,342.56031722545544,393.0867935983681,260.6305550866911,3.901754385964912,549.3308444064822,
975.5636588082104,342.79351405785604,393.3967536566219,261.01808059172515,3.90175438596491,548.5603843014428,
1411.9006445207597,390.6699070859372,446.9577403043853,345.7369605978075,4.0586572438162545,642.7059684081266,
1412.0027554037365,390.76967936112953,447.0240093016319,346.0492522202999,4.0586572438162545,642.121480852981,
1412.0956016442071,390.85941811204793,447.08355136366686,346.3311159380939,4.058657243816255,641.5900926668448,
1421.0831985999534,458.1746233881387,488.246553865932,402.90550295498656,4.056050955414012,689.8361033195538,
1421.1952894412866,458.244680851064,488.26487155380914,403.1888625361446,4.056050955414014,689.4485371546276,
1991.8171481955465,570.773764379981,691.7706149492461,509.765136841698,4.026625386996905,819.277215052206,
1991.7919596947845,570.9083874254608,691.672041707862,510.7429462429469,4.026625386996904,818.9976791835388,
2016.0266230060192,566.6238783697113,691.3380682218002,504.5254646505967,4.026512320971238,822.960746553682,
2023.5437155674654,588.9310627078496,704.2352960451449,499.45179694403157,4.034048299372652,828.096968694193,
2072.156615984421,639.139997977114,750.1187038815337,561.0655999205633,4.024263566031397,869.2544045222642,
2055.757183537184,653.2662882165791,760.4313402708362,566.0417266977695,4.051388965114967,879.3865195564308,
2024.1245728639656,687.4517730543399,799.8957447970828,545.2386818288063,4.061248239887977,895.5980951397496,
2016.6458018335293,687.0930879910134,812.1603605830026,540.3740016610798,4.048383839119391,899.1135153898113,
1987.7262023338594,678.5612118940668,806.03884130754,530.7754789007272,4.042139900647928,897.5058045828641,
1996.016135106567,695.6078350056629,834.7162113943021,577.665522224839,3.9911763132032374,908.8644730305384,
