/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,avg
1432.3529411764705,776.2102987226001,834.7826086956524,694.1176470588239,902.5423728813561
1432.3529411764707,780.180228428399,834.7826086956522,694.1176470588235,902.542372881356
2194.1747572815534,1729.2776177549367,1757.894736842105,950.0,1899.218750000001
2194.174757281554,1733.148150228623,1757.8947368421059,950.0000000000002,1899.218750000001
2234.2639593908625,1238.7621997872614,1272.3684210526335,949.5901639344263,1855.9440559440566
2234.2639593908625,1241.616592675404,1272.3684210526314,949.5901639344263,1855.9440559440554
2256.25,992.8135364524229,1395.0,960.8333333333335,1888.405797101449
2256.25,992.9171481539688,1395.0,960.8333333333334,1888.4057971014504
2242.6136363636365,979.8702107840083,1102.5000000000018,956.1440677966102,1824.6808510638298
2242.613636363636,979.931502045425,1102.5000000000011,956.1440677966102,1824.6808510638302
2338.848920863309,1283.6948787619224,1718.2692307692314,996.8627450980393,2020.0468018720753
2338.848920863309,1284.4872813547731,1718.26923076923,996.8627450980391,2020.0468018720753
2328.8690476190477,1209.4319285424972,1523.4778317560804,1041.4893617021257,1998.916235495723
2328.8690476190477,1210.0817314045812,1522.9092542517606,1041.4893617021287,1998.834459242727
2319.6096654275093,1443.0868567320194,1443.1445249162255,1134.2105263157914,1987.404965817506
2319.6096654275098,1443.486830642943,1442.9099947593668,1134.2105263157887,1987.3726155447837
2396.2765957446813,1447.2063531319131,1675.3838432410193,1251.6684511063506,2047.7894019670478
2408.3667566453055,1567.898308883477,1808.2525231125044,1324.866173998052,2075.6560558648143
2426.0892350356007,1574.1534955006218,1829.0644585407408,1366.6463551066602,2081.658100159405
2413.511013469424,1451.4772001285119,1701.8763794331885,1233.0509362565613,2033.1443511527257
2386.4097218787165,1365.3803551226233,1642.8454789550087,1133.0565195297795,1986.0403298816666
2361.347888191118,1278.7877113104041,1573.1820812335286,1079.0911984593824,1944.3091400205092
2346.36977267133,1201.1198691217573,1564.2538233368282,1011.8718683453285,1921.7980782038
2332.6420811408107,1113.3160613207474,1525.6158425495873,996.3476379153574,1892.204228640825
2314.4395726797347,1013.6737388469022,1467.53187841055,989.112410126372,1848.2325599031228
2298.5249107878885,995.7176267224097,1414.2028102349366,984.077648130529,1824.8074579851605
2274.226240585618,987.9031353526377,1345.346161673081,975.0804519629501,1775.9534689638028
2255.4772285597296,982.0730449275989,1306.6477384866425,969.140594073018,1742.126038470024
2227.6694213798273,973.2033305175943,1236.8282226649335,960.0224386442694,1686.7562403787824
2207.4631717409543,967.858978328836,1187.6019967280802,955.375231246576,1651.9363191231039
2178.7324128930923,958.9290904498698,1107.2950945110188,946.1529802273755,1594.8339503022057
2162.373155647232,953.8193151250009,1053.8654346248334,944.5724684789066,1564.853069639134
2157.0351528716146,946.2045150185597,1018.0070499496861,939.5461036442412,1534.3133997658022
2176.4814253890977,944.9065441247749,1028.7482857496343,943.461782031399,1542.9266572118559
2202.5413979654077,950.2246678600354,1052.4976306617543,949.5805231917882,1578.1778094944684
2198.9827576953785,945.5195083187193,999.9620374250867,945.7810741383448,1553.423642426073
2151.2036778681927,910.0009508237642,971.4125029882395,924.2799449343045,1394.9767079603707
2136.445731253868,908.1443310335852,971.0786811340206,921.8132098391068,1380.5153306397722
2091.6410385904346,905.0726697516598,990.6214217185877,924.1200555393368,1362.6870548022785
2078.489413940096,908.8922579768944,993.1058640240055,930.9899073417535,1370.9527856042714
1995.260649973726,890.6966113259189,974.3288763221942,905.7882339342236,1240.7421739003685
1969.1129242982734,882.9218324642075,970.2381283071468,900.7934634819813,1208.5200542795742
1892.9319452556842,845.961015484778,965.5289167316332,867.9373847093375,1131.841281435652
1859.0265760034904,833.72684606247,955.2806040579883,856.6832439971275,1082.816190825219
1632.1645031698445,746.8649606933153,873.7771911518437,752.6692907592792,936.0893922443818
1595.359288725358,736.0602700202242,864.1595131366055,747.7466754807248,926.5831666410718
1332.5586217938248,616.9466459165184,834.9990867808633,617.2724934202142,870.2736510396195
1310.5777519496114,616.3733083743664,842.8982702996404,639.1631555743044,871.4448924198191
1183.4557749194396,498.59677038345455,854.4853199722572,555.4277417898558,832.4908163085216
1131.605854550653,499.1253818412747,854.0423082158532,543.2011403905717,826.7332944630575
955.335171967246,482.9420682820083,769.2314033364714,473.6013362452316,757.8190718045093
937.9359541102723,441.7013975963689,695.4127794015404,439.399850900017,696.8508081348323
865.6402220704962,409.09598944906793,638.5861723902105,407.46998391712975,645.8288708760314
849.1429656795427,385.5169479722459,617.1456312428534,399.3720625475115,617.565804917323
832.2605931614371,384.0697157108576,614.109307631636,391.5115395552166,613.3873191271462
831.8124924454164,380.8862041288471,615.4480669687698,391.57730191529026,612.1409431386292
779.6434648731865,327.71616429674856,559.6309001969372,337.95572916666583,545.9209118591068
769.4333625784242,316.64084478330096,543.472466029516,323.93120659722183,531.581406705171
719.6999758942308,320.74758061108093,548.1957944222088,308.4931344696963,500.2503189054108
699.5222776568485,321.81253433630684,549.3393049996827,299.08700980392064,495.2048705449896
663.2110265759027,301.14286944169584,506.3194870745527,276.84244791666595,476.9502443834675
651.2577730591737,292.1548792561677,499.71039140293806,267.5948183760679,471.55608946733315
665.9652895100603,304.59318687780944,511.4760248277738,283.2999465811973,476.3780283854636
679.2470354450618,309.94590711236987,516.4707868963195,293.95437763713,481.49770995827976
739.095683946107,349.81675496952516,591.1254601035613,333.1999491869917,526.9029002636596
760.4592029790994,361.6751607890018,611.9624084504494,347.3054525005681,552.3051478803843
756.7860119561971,379.08176615563343,622.0898734687881,353.6735956637348,564.1725784735638
742.7199403892723,373.32766577229836,607.6702119779867,351.48798644669375,552.489997657704
729.0093365038448,361.84684747861087,596.9847173658932,341.15020488935346,540.0822348481022
741.5022490958166,362.0480376254998,620.0064149247538,347.1369053428402,554.0321394348653
741.5841133524095,382.6223275583927,645.435761557205,356.0151977842486,570.4570685396798
738.064047757215,380.13697478673316,645.5487432729731,352.87661886117377,566.7667773855621
681.3722337933661,347.08209865595256,587.0375368417773,325.25073266327905,499.1654877607088
664.6406978991123,340.71098182741923,562.8528555515115,303.26334233014217,488.08129482064106
663.2196721911179,353.4314443448295,580.3897369328823,305.12383275153576,490.6377225175099
670.5759625950029,358.3338092871187,595.7020486216156,320.91690108159383,495.4433618671958
672.8050439101006,361.27763473662424,614.4241745683998,341.1310014123322,498.9572627909919
685.8918033458381,367.2272750598401,621.8973648515447,349.1352427256997,509.70674185353965
692.3987450881632,398.99083848462567,668.4240221290945,381.58211558213145,546.836060167801
708.3759222537994,406.4894497493696,714.2756504085511,382.8467625965859,573.2236115707851
698.4038221824875,398.75954859551894,693.8279195405155,363.6122552896135,552.0529156119015
666.5491733590687,369.01018226782713,632.5970790615603,355.23226397638666,501.66592778086635
685.3433655625406,358.87713242202153,615.9556947834703,359.004711523084,504.5732447232835
707.0002351938456,358.8204126132532,613.6886159399653,361.81234230305466,515.1890847691755
737.027696077919,362.7463482966939,639.7218785904472,370.01321587038314,545.2149427104223
738.3750528312153,359.9926632759797,640.2080794450861,372.183516026231,546.0822476706168
751.4379753543841,363.7798510328239,649.1711509925692,375.2426774579128,555.5313241733068
754.8200752623749,363.39163459951556,648.4757898992198,374.2981116154176,558.0866684341346
749.0418626338319,352.8312258456463,634.2778996446116,365.4384614636737,543.9391669574086
746.8034231384441,348.8568821218765,617.7901573279262,361.23000198646645,535.8100687043118
751.8577610888331,351.452230039728,630.8441961068738,379.6798867436223,546.1295607252316
758.386914377735,350.3131905356279,642.0624681804052,383.7868805962278,553.2490051101304
760.3014915770575,355.2863047118832,651.9841731068209,384.40503729084185,559.1501102287959
767.8383715299055,359.6153740347407,664.6468220217733,399.7616289116638,573.4379758288753
782.5721691316049,380.5911271745648,702.9497013713835,421.56848236672215,606.0079374975905
800.7045044246663,383.25486421513415,707.3668168634426,427.0359659827682,617.7625714322365
807.8546134208132,384.72416273300996,691.3262186712764,420.64880442122296,612.569908188486
799.9591424262405,375.9067357512949,676.279069767442,404.2399656598193,594.6458364590015
759.821428571429,352.0270270270263,637.2549019607849,379.7029702970299,548.1407702523235
738.0157170291815,339.6074127613761,603.7232506832088,371.30694534347936,517.4434929679153
716.1981755444485,332.3315779468427,581.3781405085358,369.1170762131567,496.3532415905672
711.1583845900086,340.0961744699971,588.2636172636493,368.25521077248055,495.7470022552871
705.484121676604,367.20690310938505,641.3595240685181,382.9350687070781,518.0077576522997
702.4966980325613,370.53134231453726,647.8550606955248,386.38951033568884,518.0820790715078
695.4875850447385,363.1193025006273,655.4162065317724,378.43340051343637,509.4795221288837
699.7846936639593,367.38893574730974,664.2202639964788,382.93800549863363,519.0036624483627
705.6470826409445,371.7135701569672,670.3289670850309,381.98853349408853,530.8684354539859
711.0471690256624,367.38632837038415,681.1663025822324,390.0978986895517,541.3482424515026
705.9064379869448,359.11877203594264,672.1161620849635,382.8805557790055,535.7717107554571
695.6266792010522,347.67221040563567,654.1396598360391,371.1605765246831,519.2047042019474
679.6413274763258,326.59737809231007,618.0853287070297,343.0024797942437,494.67350130350326
664.0220086970963,312.30920485777665,596.240158402732,329.28536899639096,484.69230921961764
640.4768616943636,278.6188869991111,556.2377887140407,279.52686741258,463.62261995494674
615.9211103377436,270.90337885237574,512.7895566325668,285.8596623322618,450.9556421885223
631.7962195980751,283.29467771556216,536.9624007558825,314.2381173129731,464.0572405495776
661.4787649425564,317.0455310629363,595.7525166757072,334.31807019471285,485.6008396041706
635.1852955161644,309.5915480880312,586.2251257842977,337.18202538244805,476.76861565452066
599.3838950464074,295.36246744507497,573.2492143930982,316.05115919367853,464.2255023688448
547.582797151931,285.4751384864158,531.5296253756753,299.12773855347797,445.13869520947196
524.3098206796017,272.8829417255038,518.2838214290898,283.98404960997595,436.52836158527043
495.2195205616859,254.78020271983038,499.345312843379,267.66568959843596,425.54609943018465
490.6125764237654,243.9227876827815,496.2720391829722,247.51149137809006,417.73761978409186
523.2895469132516,251.85275620728683,532.6376729500782,264.9601962680849,435.8996562596085
567.8142699840505,277.1662720856619,581.9069001228982,283.6656970595355,455.90642877145905
620.2482988255895,301.6122133586139,595.7378594727511,287.9119496459122,469.8475558632383
642.8940303974656,289.86766876102257,581.2279056049647,291.0394984531389,470.6666626217327
619.793215683261,279.87089242637023,556.8722406664676,289.74922880643084,461.2465060896636
597.9339798812402,270.61473986491814,513.9972961708902,285.3356220651834,448.3063001945398
583.4699606383111,284.6611338041123,496.35055376630226,272.8057313399235,441.5310537866591
544.7344836706922,289.4113098332267,496.1941745180459,285.60888150056684,436.5639451267674
533.1611868680612,302.51590380918566,521.6616640733881,295.0895405537148,441.1150473979437
518.8665120295661,310.1881277503605,537.1393325024635,307.2149226464999,443.6073698044422
544.649861281545,322.2072077437406,563.3215330090949,318.5975169097784,453.4319350962123
560.8942983132962,329.7565105452013,588.1589142078002,329.73969161662865,460.71387640348775
591.0250502627332,326.0793888064072,609.5326505249735,322.8401604037147,467.1122944247803
608.131090231595,314.85054368977796,602.9933111119835,322.72212031884374,467.74629688308227
604.6668068945811,289.8291813365121,558.5250745615026,299.8218862587501,453.0836930835069
606.6534669792264,275.6842356683863,532.0367007068658,287.3211928142575,449.4766647830759
614.4586740213326,258.61264641078907,519.9058671745391,304.1633032992182,450.6949064019925
609.7462273117342,264.2597037948183,507.45448667047845,297.8741326736736,448.4356188518572
642.3507645309236,266.9769278173528,519.72062397776,306.5215849983184,457.0298039197215
695.9355471249814,298.85257275848494,556.6283881947489,326.8817123425979,477.82212826125124
735.9347706489592,312.1341054331882,566.2500657544178,344.2854128748013,489.3799902660761
745.9357580849943,325.95627034911627,599.3696829090247,351.2012338967928,499.8284085627387
754.3715396795792,334.51823623500457,619.348305549563,360.87825119564013,518.7860687278865
765.4670760517043,333.90728864506326,631.8213971847018,378.4803700163959,532.1873289786906
775.5886645896935,335.0629792178411,641.2699239697961,375.45032018178085,541.9440671581265
757.2196351091326,310.70443668370984,598.899496771211,343.2455514330791,506.36731567066164
744.1471571906352,290.80645161290386,582.1266968325791,329.52380952381037,493.8471502590671
733.2764505119467,285.9271523178802,575.2272727272723,323.3173076923086,489.10171730515185
762.4149659863946,306.41025641025635,596.4125560538118,332.7669902912622,504.9543676662315
810.3741496598633,320.0320512820524,628.6343612334812,350.238095238095,542.277992277992
819.5578231292516,333.9622641509438,641.1894273127756,351.1682242990655,553.3548387096787
