/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg
808.3333333333333,231.44067796610173,401.3888888888889,221.06667700418674,4.671428571428571,465.9500554352991
808.3333333333334,231.44067796610165,401.38888888888897,220.70939666617488,4.671428571428571,463.0532459666323
754.0806851198271,224.39421370285243,246.9323092962286,215.9955782596698,4.238095238095239,418.1158743994041
753.5823347906803,224.378555089978,246.91804699278242,215.7891373974474,4.23809523809524,416.39858610301985
847.7346090713272,241.40647019021893,333.3735045570761,227.60194078875185,3.8541065331611444,457.5424496118712
866.4470006130847,243.77913055320042,354.6422348072314,229.58766857512416,3.8585794617022446,466.79583516009853
710.2302041978135,229.18466803826175,246.34871086226656,214.9533959279481,3.851545569735174,372.4691038243228
713.8607640681792,229.83604895539847,246.78107707484253,215.33940910337273,3.8551556099340423,374.08857118117726
657.6767810723941,224.2648906821384,243.31816810540064,211.8731572661732,3.8681158645091305,339.5999554566784
575.7231100952974,217.7081215164634,240.14607530654177,202.87436009753395,3.939125771339832,290.636038050559
533.0430527863975,223.45688238435633,245.85308848821018,209.7590524173696,3.9445820620195113,302.53233744955753
486.68293426217156,228.13283648157008,248.42485144442708,209.7928429460806,3.89894703010015,290.2865629357005
486.28832609686106,228.3981792776794,248.66349025064522,210.06000149615764,3.9004109607972777,290.4871863639242
463.616710842432,229.36619052830275,247.88360425745543,211.7400298192497,3.874340905101236,267.2879037066198
463.1885779817713,229.5949944963366,248.05832779639601,211.9787783709647,3.875419423983882,267.42619896198414
451.1306335809021,228.6820994337473,246.7623631024151,211.74972848126018,3.9565160550217477,260.47073843001357
452.4459616627483,228.5969316320391,246.62180997693548,211.59566183435254,3.960476702037076,261.1835667379738
437.3233532992449,222.7653493912701,244.1867921022329,206.5159265152613,3.9431134345888554,247.20517015602402
438.4691611412675,222.6111770009452,244.0119550893078,206.31655937992653,3.9463170770228744,247.2367468559525
437.21612660026153,222.78051083275125,244.20387025551247,206.53804213674852,3.875882043004906,246.03853373428868
438.21036075248185,222.64809047634122,244.05384333215838,206.37242318710318,3.8776746263156636,246.04846137994502
490.8972448276035,281.9332040561103,353.7151664758011,242.6536947583502,3.8420545152243553,331.1505248941895
492.2366145661665,282.7819654740151,354.42000518520473,242.86797106643522,3.843292510185929,332.1617384249204
569.5971907237433,260.16067002999984,330.62566996949425,241.03330866323898,3.8206709340765626,344.29379224878244
574.9649845591168,260.7484570494338,331.02786615999025,241.19146261853984,3.821571389111739,345.2005136728832
580.1559444064575,261.32013346368143,331.4210055912243,241.34542657365418,3.822450042711485,346.08655232129587
568.4674299744055,248.86764076764945,322.8089069815734,241.15302634233103,3.836059534910542,345.8980483748091
