avg,unknown
235.6013020399104,235.6013020399104
245.34298735008048,245.34298735008048
245.3428300957973,245.3428300957973
245.34267000827884,245.34267000827884
246.65776016612293,246.65776016612293
246.65765097959664,246.65765097959664
266.7159763313614,266.7159763313614
266.7159763313614,266.7159763313614
262.71929824561397,262.71929824561397
262.71929824561397,262.71929824561397
249.3003412969283,249.3003412969283
249.3003412969283,249.3003412969283
249.3003412969283,249.3003412969283
246.7822838847385,246.7822838847385
246.7822838847385,246.7822838847385
284.72850678733016,284.72850678733016
284.72850678733016,284.72850678733016
269.55555555555554,269.55555555555554
269.55555555555554,269.55555555555554
291.8724279835392,291.8724279835392
291.8724279835392,291.8724279835392
291.8724279835392,291.8724279835392
292.98418972331984,292.98418972331984
292.98418972331984,292.98418972331984
279.20168067226894,279.20168067226894
279.20168067226894,279.20168067226894
248.19121447028425,248.19121447028425
248.19121447028425,248.19121447028425
288.63636363636346,288.63636363636346
288.63636363636346,288.63636363636346
288.63636363636346,288.63636363636346
302.1428571428569,302.1428571428569
302.1428571428569,302.1428571428569
338.58024691358,338.58024691358
338.58024691358,338.58024691358
350.9541984732818,350.9541984732818
350.9541984732818,350.9541984732818
350.9541984732818,350.9541984732818
372.0802919708027,372.0802919708027
372.0802919708027,372.0802919708027
352.49003984063745,352.49003984063745
352.49003984063745,352.49003984063745
406.2737642585554,406.2737642585554
406.2737642585554,406.2737642585554
379.37743190661524,379.37743190661524
379.37743190661524,379.37743190661524
379.37743190661524,379.37743190661524
384.2595998433743,384.2595998433743
382.5514832458938,382.5514832458938
401.01345045279277,401.01345045279277
399.6460848403449,399.6460848403449
469.11346104953054,469.11346104953054
471.32858711929015,471.32858711929015
450.87240378789113,450.87240378789113
452.7612529869562,452.7612529869562
454.5439682863571,454.5439682863571
474.8743982508556,474.8743982508556
476.0761113433475,476.0761113433475
481.2332226988093,481.2332226988093
481.63003803431184,481.63003803431184
482.80479954901335,482.80479954901335
483.64741485005925,483.64741485005925
496.0484430285747,496.0484430285747
495.8541587314001,495.8541587314001
503.9334917284348,503.9334917284348
498.46768908937855,498.46768908937855
497.8841551419983,497.8841551419983
494.05581907755305,494.05581907755305
495.38251176741323,495.38251176741323
537.6012770488996,537.6012770488996
533.8856361835808,533.8856361835808
490.8974828107383,490.8974828107383
487.3878917344046,487.3878917344046
490.3957175370606,490.3957175370606
487.254856260987,487.254856260987
484.78915865229015,484.78915865229015
478.34764194930364,478.34764194930364
475.0968593578657,475.0968593578657
477.9143219763514,477.9143219763514
474.83551498725706,474.83551498725706
438.0113616594858,438.0113616594858
435.13754165141813,435.13754165141813
432.3771911628935,432.3771911628935
435.91265927168627,435.91265927168627
435.4170513879162,435.4170513879162
442.7693003483267,442.7693003483267
439.0895485058857,439.0895485058857
434.5637470706613,434.5637470706613
429.95666654292165,429.95666654292165
353.0917053111396,353.0917053111396
347.09694663604535,347.09694663604535
332.898664676999,332.898664676999
326.39290186904145,326.39290186904145
322.59285622139197,322.59285622139197
256.4015420227319,256.4015420227319
257.4813279323469,257.4813279323469
238.9756238772925,238.9756238772925
240.7962154952279,240.7962154952279
241.78269731618877,241.78269731618877
239.68018352082115,239.68018352082115
235.37922781874863,235.37922781874863
226.68109775679534,226.68109775679534
225.33664589391995,225.33664589391995
222.81776674949379,222.81776674949379
221.23860825138422,221.23860825138422
218.1674590334988,218.1674590334988
214.80480553268887,214.80480553268887
209.94430458063707,209.94430458063707
205.69067956357418,205.69067956357418
204.56196145709515,204.56196145709515
201.86650198271656,201.86650198271656
200.14795156218577,200.14795156218577
197.02842165178055,197.02842165178055
192.81437306840658,192.81437306840658
182.82375882396747,182.82375882396747
179.89945138658214,179.89945138658214
176.3631151956651,176.3631151956651
175.3622991989077,175.3622991989077
175.26860363659443,175.26860363659443
174.18345618254918,174.18345618254918
167.20262257149756,167.20262257149756
156.02576455853196,156.02576455853196
149.58141234602937,149.58141234602937
139.90823470207988,139.90823470207988
134.19903683257692,134.19903683257692
134.58965766309288,134.58965766309288
131.60768084088346,131.60768084088346
130.69769130422776,130.69769130422776
130.31416816650176,130.31416816650176
131.0323646545505,131.0323646545505
134.42082973373948,134.42082973373948
133.53948649348504,133.53948649348504
133.38006724132285,133.38006724132285
130.24834838871234,130.24834838871234
123.53470128934302,123.53470128934302
110.96332633505673,110.96332633505673
99.44688388019325,99.44688388019325
98.1122564809229,98.1122564809229
98.06106158976894,98.06106158976894
97.88544284719458,97.88544284719458
97.56106534412973,97.56106534412973
97.44735421556788,97.44735421556788
97.24658314350799,97.24658314350799
97.10616438356163,97.10616438356163
96.99484831139097,96.99484831139097
96.97707736389685,96.97707736389685
96.5392089826178,96.5392089826178
96.33178922987838,96.33178922987838
96.10655737704919,96.10655737704919
95.94134897360703,95.94134897360703
96.0874635568513,96.0874635568513
96.11726954492414,96.11726954492414
95.97744360902254,95.97744360902254
95.95183101789095,95.95183101789095
96.10591217897493,96.10591217897493
96.09734513274336,96.09734513274336
95.97173144876324,95.97173144876324
96.00470244466518,96.00470244466518
95.94042238889068,95.94042238889068
95.84112293452912,95.84112293452912
95.74574400455003,95.74574400455003
95.72232204561354,95.72232204561354
95.80199764982373,95.80199764982373
95.74592074592073,95.74592074592073
95.9224985540775,95.9224985540775
96.10492379835875,96.10492379835875
96.08643457382954,96.08643457382954
96.02587800369686,96.02587800369686
95.94244149272612,95.94244149272612
95.9593975114604,95.9593975114604
96.04930046635576,96.04930046635576
96.0360054347826,96.0360054347826
96.06102635228848,96.06102635228848
96.03473227206948,96.03473227206948
96.00749063670412,96.00749063670412
95.89144215530902,95.89144215530902
95.98111658456487,95.98111658456487
95.96774193548387,95.96774193548387
96.1749116607774,96.1749116607774
96.3256880733945,96.3256880733945
96.52091254752854,96.52091254752854
96.66666666666667,96.66666666666667
96.71457905544148,96.71457905544148
96.72157279489903,96.72157279489903
96.83881952326902,96.83881952326902
96.88995215311003,96.88995215311003
96.99120603015075,96.99120603015075
97.21914008321775,97.21914008321775
96.85022026431716,96.85022026431716
96.86520376175551,96.86520376175551
97.07500000000002,97.07500000000002
97.24074074074075,97.24074074074075
97.06389469029264,97.06389469029264
96.86316026862082,96.86316026862082
97.178469727998,97.178469727998
97.41045382660911,97.41045382660911
97.50618861257385,97.50618861257385
97.78142790712829,97.78142790712829
98.57062505442367,98.57062505442367
99.31518110186425,99.31518110186425
135.01909045880177,135.01909045880177
163.52151967164482,163.52151967164482
349.52719907407453,349.52719907407453
234.99999999999983,234.99999999999983
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
2159.090909090909,2159.090909090909
2161.4285714285716,2161.4285714285716
2100.0,2100.0
1993.7500000000005,1993.7500000000005
1909.3750000000002,1909.3750000000002
1726.7955801104972,1726.7955801104972
1596.7213114754095,1596.7213114754095
1527.0491803278687,1527.0491803278687
1328.3783783783795,1328.3783783783795
1254.5945945945957,1254.5945945945957
996.1824953445068,996.1824953445068
988.9908256880738,988.9908256880738
967.7835051546394,967.7835051546394
970.0315457413247,970.0315457413247
994.9453551912567,994.9453551912567
996.875,996.875
992.7409261576968,992.7409261576968
978.2689005140314,978.2689005140314
977.2072635798615,977.2072635798615
980.7697354101206,980.7697354101206
988.5877282378129,988.5877282378129
1068.3224756844884,1068.3224756844884
