/ && GET,/cart && GET,/cart/checkout && POST,^/product/[0-9][[:alnum:]]*$ && GET,/unknown,avg,/unknown2
898.9903921145149,439.415333175387,791.7043634090637,4.970280847655037,445.6198217596324,653.0194449293244,
853.6526723144234,383.7385636740091,895.2044467073879,6.734407407407407,381.7284095875211,653.5518810728129,
852.9389016471682,382.18243508840897,894.6628967041025,6.691259259259265,380.53567978326066,652.2387203715945,
852.2322208895129,380.6356754456964,894.1299216744695,6.6471111111111085,379.3661260452323,650.9378249053938,
820.8544575229769,358.9730439916739,890.4663112031673,5.5783611111111036,383.59947929850546,629.2214706001142,
812.6063397138046,357.3086917589384,890.1639344262295,5.804749999999993,382.5814963376822,615.3404348657042,
803.1034259259262,334.3913194444443,890.1639344262295,5.9374999999999964,369.0000000000004,601.1602055033087,
796.3711740264279,352.5673262897164,874.5741476448276,6.283922802244508,373.2496542643886,598.1541207319522,
795.8474549193328,414.5876213953261,919.4196368119016,5.753675144925512,425.3550865409717,667.3915833555977,
793.9635915387443,416.27159590228086,917.5140183462509,5.806605310311131,425.4943509805475,666.4057550314709,
728.6801400070204,433.42321221462566,839.9762974895623,4.97975451896657,419.10908939125534,609.1725820255467,
725.018292796311,434.614916989052,837.8424728419427,4.979827960844727,418.32755550425827,606.7812424535218,
721.5962882104128,435.7040137526218,835.8834765373308,4.979894937234302,417.61731976174394,604.5889093943043,
718.2126410386616,436.75832943841885,833.8520306483359,4.979959645895071,416.93338110072204,602.460290814231,
476.15225923498315,379.98177775599925,687.1639065295071,4.967374921874972,392.54784435577903,470.8113274618768,
475.35146919813064,380.68643049137233,687.0324492921175,4.966252974286608,391.0175515587104,470.297620738384,
439.0713211477888,316.87611067249884,695.8096442995102,4.975510634353839,342.358827936216,443.60570945037955,
438.2455592411533,317.2471173360002,695.9326010502741,4.989339269720276,342.03388429583447,443.40216463625995,
437.43943433208153,317.6083946874502,696.0528278079416,4.992282735441269,345.5972433651556,443.2556020148965,
425.73398800936144,318.80098861563664,698.3333333333329,5.110791578690937,347.05882352941205,439.0495585166751,
391.6328932893292,232.9311718537052,652.7522935779816,4.966153846153847,253.40909090909145,381.08933333333346,
382.4424175824178,228.67187500000017,613.2653061224494,4.921739130434784,245.7142857142858,355.4124888226528,
361.727170376066,218.73949579831933,612.1212121212124,4.947286821705427,246.2500000000001,341.49934812661894,
357.2417168322519,205.7211538461538,593.7500000000002,4.969747899159664,217.4468085106385,315.50720540071126,
372.15529849987195,212.36006494831963,588.2622805022528,4.907103640258347,164.54216069965833,321.76775939554005,
373.4103836770052,212.72192579263944,588.7556151209229,4.902385142397637,164.29384532817699,322.2479456353881,
383.9105669890945,212.2220299538647,631.7013296658422,4.863558417870378,162.73796462042836,342.813411443273,
379.8893391556444,210.22481976776737,670.1521573538153,4.826558623236433,137.094891686096,359.2908035043522,
381.455944773229,210.67979765620305,670.0158622349846,4.822797093754634,137.12132865282535,359.5226814240163,
355.56553854623843,228.0685336428516,686.3644267294419,4.749925411099893,102.42482318883086,386.8264320811238,
358.00881732505695,228.44944741467646,686.1209278843598,4.746924403808817,177.90322580645181,386.8471640450089,
323.4420718421215,219.74283778099772,700.2512634149111,4.787800000000001,161.15384615384644,382.8242661335978,
334.01686322705683,218.10126582278508,714.3835616438354,4.816216216216216,128.31000000000037,391.03145567223214,
315.03114034786586,219.3750000000004,761.3924050632909,4.778378378378379,178.76463768115974,433.632132953859,
315.9820376788151,219.3750000000004,761.3924050632909,4.778378378378379,178.42159420289892,433.5807972853263,
338.6009523809523,331.6406249999996,820.1754385964914,4.809655172413793,392.43238869970025,512.04268292683,
338.690476190476,331.6406249999996,820.1754385964914,4.809655172413793,392.2016658067364,512.04268292683,
281.8750000000003,306.6666666666673,828.7709497206704,4.868531468531469,386.765115991306,506.9696969696971,
297.05839665713296,321.09719832845786,828.6557043778133,4.857942915250442,408.24945005825657,514.5617633335925,
256.1938102094301,479.56897710470867,788.2310015015635,4.916074567057558,491.6441467516479,526.3522855231546,
257.3423387297489,485.03789548869565,789.0938696185447,4.917758456419312,496.7737815822179,529.7419495446163,
297.13243959475477,503.92057237741943,814.1446218423193,4.906483776353676,531.1936939668808,557.3491203283007,
290.1421545746722,546.0276509913356,820.6939792851888,4.9802448233511,562.8472886076269,569.5529742249952,
314.0379453323808,587.4553161293481,819.1616188781338,4.974083478591958,608.7200789458986,590.7773603906235,
310.7525811307554,590.4487589933992,819.0509303050002,4.9813111523848494,611.6743095630668,591.8636416552397,
299.26726114678047,618.800185833862,838.6170345114472,5.56881555555556,635.2581343880138,616.7258568497089,
371.88305137856133,643.2766118516496,842.3251992361162,5.141416161616154,658.695725236906,634.6759046843631,
369.5947351776031,644.1891401071456,840.1334440948776,5.176854545454547,659.9870645283628,633.8031082309691,
460.29411764705844,592.6086956521732,756.1904761904761,6.000000000000008,570.0000000000001,586.7507886435329,
460.29411764705844,592.6086956521732,756.1904761904761,6.000000000000008,570.0000000000001,586.7507886435329,
460.29411764705844,592.6086956521732,756.1904761904761,6.000000000000008,570.0000000000001,586.7507886435329,
460.29411764705844,592.6086956521732,756.1904761904761,6.000000000000008,570.0000000000001,586.7507886435329,
687.777777777778,478.3505154639174,745.0980392156871,5.900000000000006,512.4999999999998,580.4733727810643,
707.4697553783021,459.9906138356764,720.0733577223446,6.630866666666677,488.8491595564859,564.6588779396657,
751.1210410134055,365.1786727047433,522.8347832515133,9.295750000000002,402.84260843444343,482.2878813174177,
754.6825455335206,360.3499284432955,511.15239802419296,9.48891666666665,398.2841725194933,480.3735290362563,
758.2739852712448,355.44926783048265,499.71908940592573,9.681916666666666,393.63589508901794,478.4330274107092,
761.944483550607,350.40790393197074,496.43309018729155,9.877333333333329,388.8309192625784,476.4392900477768,
802.8571428571424,291.8674698795181,458.70370370370375,13.100000000000005,331.2499999999998,453.470437017995,
771.2121212121216,271.80232558139534,459.2356687898088,16.61363636363638,286.3095238095244,438.7706855791964,
771.2121212121218,271.8023255813959,459.235668789809,16.613636363636388,286.3095238095238,438.7706855791962,
722.5274725274726,280.28169014084597,489.7569444444449,15.687500000000002,288.1578947368418,452.0983213429257,
722.5274725274726,280.28169014084597,489.7569444444449,15.687500000000002,288.1578947368418,452.0983213429257,
722.5274725274726,280.28169014084597,489.7569444444449,15.687500000000002,288.1578947368418,452.0983213429257,
722.5274725274726,280.28169014084597,489.7569444444449,15.687500000000002,288.1578947368418,452.0983213429257,
489.93506493506504,430.5555555555557,613.5922330097084,13.600000000000001,417.64705882352985,479.483695652174,
489.93506493506504,430.5555555555557,613.5922330097084,13.600000000000001,417.64705882352985,479.483695652174,
454.52755905511833,598.3333333333336,777.7777777777782,11.815789473684202,592.8571428571431,594.9275362318836,
