adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,1,10,10,1,10,1,1,1,1,1
1,10,10,10,1,12,1,1,1,1,1
1,10,11,4,10,11,1,1,10,1,1
1,10,11,4,10,13,1,1,10,1,1
1,10,11,4,10,13,1,1,10,1,1
1,10,11,4,10,13,1,1,10,1,1
1,10,11,4,10,13,1,1,10,1,1
1,10,11,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
1,10,13,4,10,13,1,1,10,1,1
