/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,
3642.843650434088,834.915474905868,855.6477677641042,840.5172041003666,3.590000000000002,1723.65916822832,
3644.656966980794,834.8630620266624,855.6277809861672,839.9249076232758,3.59,1722.6199367445815,
3174.554105439229,783.1864246696929,813.2164703822925,792.3138424305284,3.659259259259258,1596.5880502969565,
3176.076992661452,783.146808302793,813.2042872845147,791.5991873784093,3.6592592592592577,1595.7450370145064,
2682.1847036344757,763.8686881665168,811.8970663914773,761.6754180072398,3.7297297297297294,1520.7749621517846,
2683.497451276686,763.8325146759314,811.8832860141116,760.9665574260964,3.7297297297297294,1520.1058716997113,
2471.638241919373,737.5638965425354,803.2367243570147,729.2316387356251,3.9204301075268844,1460.1939103452623,
2471.7304778381204,737.5353611543758,803.2230115177044,728.5019673188086,3.9204301075268835,1459.6329297416535,
2434.9177261662335,728.4197472260705,841.2492901156579,728.6445374321866,4.0758620689655185,1486.1927393989258,
2434.9682227209078,728.4084521288474,841.2431477421105,728.0514807445347,4.075862068965517,1485.7879026421213,
2435.014090238922,728.398204879438,841.2375751076229,727.5106440622055,4.075862068965515,1485.4201966979128,
2402.1589191410203,686.5825718338162,827.4755674574319,685.095304943839,3.9565588556747953,1430.6445502117435,
2397.0724958085293,680.1564111283895,825.9381370528224,676.3953211886171,3.928595759406213,1423.650088541681,
2387.9806602735953,677.6510647462973,826.9204130040262,682.2567276896953,3.8982168764747365,1429.3258920332305,
2400.406863373546,717.833809135298,843.9264615538234,719.2463243915761,3.9370250955508674,1456.4949157853462,
2392.1498975402724,736.8787880026532,856.2274704560543,729.9645503793231,3.8916950236774603,1491.8579846587586,
2388.095909895391,740.7574186428433,872.699669674598,734.1083730549086,3.867268606269084,1514.338488096502,
2370.9461796454466,727.0917816153565,864.0775005188423,720.7529226244426,3.8338892121670107,1464.5805266808693,
