adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,3,2,4,1,8,1,1,1,1,2
1,4,4,7,1,8,1,3,1,1,5
1,4,4,7,1,8,1,3,1,1,5
1,6,6,9,1,10,1,6,1,1,5
1,7,9,13,1,10,1,9,1,1,7
1,7,11,13,1,12,1,11,4,1,7
1,7,11,13,1,12,1,11,4,1,7
1,11,13,13,1,12,1,13,7,1,8
1,13,13,13,1,12,1,13,7,1,11
1,13,13,13,1,12,1,13,7,1,12
1,13,13,13,1,12,1,13,7,1,13
1,13,13,13,1,12,1,13,7,1,13
1,13,13,13,1,12,1,13,7,1,13
1,13,13,13,1,12,1,13,7,1,13
1,13,13,13,1,12,1,13,7,1,13
1,13,13,13,1,12,1,13,7,1,13
1,13,13,13,1,12,1,13,8,1,13
1,13,13,13,1,12,1,13,9,1,13
1,13,13,13,1,12,1,13,9,1,13
1,13,13,13,1,12,1,13,9,1,13
1,12,13,13,1,12,1,13,8,1,12
1,12,13,13,1,12,1,13,8,1,12
1,12,13,13,1,12,1,13,8,1,12
1,13,13,13,1,12,1,13,8,1,13
1,13,13,13,1,12,1,13,8,1,13
1,13,13,13,1,12,1,13,9,1,13
1,13,13,13,1,12,1,13,11,1,13
1,13,13,13,1,12,1,13,11,1,13
1,12,13,13,1,12,1,13,10,1,12
1,12,13,13,1,12,1,13,10,1,12
1,12,13,13,1,12,1,13,10,1,12
1,11,13,13,1,12,1,13,9,1,11
1,11,13,13,1,12,1,13,9,1,11
1,10,13,13,1,12,1,13,8,1,10
1,12,13,13,1,12,1,13,8,1,12
1,13,13,13,4,12,1,13,8,1,13
1,13,13,13,4,12,1,13,8,1,13
1,13,13,13,4,12,1,13,8,1,13
1,13,13,13,4,13,1,13,8,1,13
1,13,13,13,3,13,1,13,7,1,12
1,13,13,13,3,13,1,13,7,1,12
1,12,13,13,2,13,1,13,6,1,11
1,12,13,13,2,13,1,13,6,1,11
1,11,13,13,1,13,1,13,5,1,10
1,11,13,13,1,13,1,13,5,1,10
1,10,13,13,1,13,1,13,4,1,9
1,10,13,13,1,13,1,13,4,1,9
1,13,13,13,1,13,1,13,4,1,11
1,13,13,13,1,13,1,13,4,1,11
1,13,13,13,1,13,1,13,4,1,13
1,13,13,13,1,13,1,13,4,1,13
1,13,13,13,1,13,1,13,4,1,13
1,12,13,13,1,13,1,13,3,1,12
1,12,13,13,1,13,1,13,3,1,12
1,11,13,13,1,13,1,13,2,1,11
1,11,13,13,1,13,1,13,2,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,9,13,13,1,13,1,13,1,1,9
1,12,13,13,1,13,1,13,2,1,12
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,11,13,13,1,13,1,13,1,1,10
1,13,13,13,1,13,1,13,1,1,12
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,9,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,12,13,13,1,13,1,13,1,1,12
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,2,13,1,1,13
1,13,13,13,1,13,2,13,1,1,13
1,13,13,13,1,13,2,13,1,1,13
1,13,13,13,1,13,2,13,1,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
1,10,13,13,1,13,1,13,1,1,10
1,9,13,13,1,13,1,13,1,1,9
1,9,13,13,1,13,1,13,1,1,9
1,8,13,13,1,13,1,13,1,1,9
1,10,13,13,1,13,1,13,1,1,9
1,12,13,13,1,13,1,13,1,1,11
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,1,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,13,13,13,1,13,1,13,2,1,13
1,12,13,13,1,13,1,13,1,1,12
1,12,13,13,1,13,1,13,1,1,12
1,11,13,13,1,13,1,13,1,1,11
1,11,13,13,1,13,1,13,1,1,11
1,10,13,13,1,13,1,13,1,1,10
