avg,unknown
985.6221684022343,985.6221684022343
2366.3540647227665,2366.3540647227665
2373.7947993346675,2373.7947993346675
2378.941259973888,2378.941259973888
2023.4725325525844,2023.4725325525844
2025.4456856970344,2025.4456856970344
1803.2646743986502,1803.2646743986502
1804.3410235925503,1804.3410235925503
1733.7113111120063,1733.7113111120063
1734.3504135305338,1734.3504135305338
1796.4548531010182,1796.4548531010182
1796.8621755810336,1796.8621755810336
1797.2121672173932,1797.2121672173932
1765.1243723458715,1765.1243723458715
1765.3601863609492,1765.3601863609492
1747.9136125057685,1747.9136125057685
1748.1068797579615,1748.1068797579615
1934.2085924091102,1934.2085924091102
1934.3307068510649,1934.3307068510649
1934.4438796024028,1934.4438796024028
1886.680480375759,1886.680480375759
1785.956569192545,1785.956569192545
1702.986210402188,1702.986210402188
1683.9791635168776,1683.9791635168776
1636.1331405067028,1636.1331405067028
1618.7295538831083,1618.7295538831083
1521.1137312794665,1521.1137312794665
1476.6481477812463,1476.6481477812463
1464.287089859761,1464.287089859761
1409.4028625590256,1409.4028625590256
1393.9126446556766,1393.9126446556766
1312.1469123460874,1312.1469123460874
1285.6250709365875,1285.6250709365875
1198.369520140429,1198.369520140429
1186.0500219307378,1186.0500219307378
1035.2099416088015,1035.2099416088015
1010.0378666694714,1010.0378666694714
998.0989983643047,998.0989983643047
987.9223596466222,987.9223596466222
978.7715626797977,978.7715626797977
932.6969798322826,932.6969798322826
923.0679422304488,923.0679422304488
880.6991522971775,880.6991522971775
870.1475641963686,870.1475641963686
847.3431655681113,847.3431655681113
843.1146507804501,843.1146507804501
819.1196956608217,819.1196956608217
811.1262407242683,811.1262407242683
759.2439194662686,759.2439194662686
751.2892244752204,751.2892244752204
758.4821401448648,758.4821401448648
688.6464578870806,688.6464578870806
690.3113144318427,690.3113144318427
603.5871966417051,603.5871966417051
599.2789428861192,599.2789428861192
478.17199775286895,478.17199775286895
478.63918059036524,478.63918059036524
463.23969522736405,463.23969522736405
464.78046321546407,464.78046321546407
463.47061875575474,463.47061875575474
462.5340510485985,462.5340510485985
466.858361449625,466.858361449625
449.84155445320243,449.84155445320243
440.80888999825663,440.80888999825663
431.66051060073045,431.66051060073045
423.04381555390376,423.04381555390376
398.8892015702954,398.8892015702954
381.5488387822189,381.5488387822189
348.2039355042227,348.2039355042227
341.56709728894845,341.56709728894845
332.7015492472727,332.7015492472727
329.3358407916003,329.3358407916003
314.95425367280615,314.95425367280615
292.7962859134762,292.7962859134762
277.78640616849833,277.78640616849833
248.8717085042757,248.8717085042757
248.05721142919276,248.05721142919276
248.8183143378658,248.8183143378658
249.97295960160397,249.97295960160397
259.0991317536228,259.0991317536228
273.83502837396685,273.83502837396685
273.5882239255309,273.5882239255309
274.71700853902627,274.71700853902627
265.07227243033503,265.07227243033503
266.2385150419524,266.2385150419524
275.7866415678491,275.7866415678491
294.28200003622294,294.28200003622294
298.69556713827035,298.69556713827035
287.01611228670447,287.01611228670447
269.0909411637247,269.0909411637247
249.57823199426622,249.57823199426622
245.13269044351043,245.13269044351043
244.32302816608407,244.32302816608407
243.41448867606925,243.41448867606925
244.0867102023307,244.0867102023307
242.94724082893208,242.94724082893208
242.1137130108053,242.1137130108053
242.81031627666096,242.81031627666096
241.9520295202953,241.9520295202953
242.4170965364775,242.4170965364775
242.57664233576656,242.57664233576656
241.65570175438614,241.65570175438614
243.50148367952497,243.50148367952497
245.74339622641486,245.74339622641486
249.95437262357476,249.95437262357476
252.0501138952173,252.0501138952173
248.6646841865537,248.6646841865537
248.48767237875256,248.48767237875256
256.79775280898934,256.79775280898934
272.9625550660797,272.9625550660797
286.881720430108,286.881720430108
301.58562367864675,301.58562367864675
314.1440501043839,314.1440501043839
316.9303797468347,316.9303797468347
319.66950959488327,319.66950959488327
337.2816593886464,337.2816593886464
357.4456521739138,357.4456521739138
384.5464135021109,384.5464135021109
394.95841995841965,394.95841995841965
414.0104166666672,414.0104166666672
429.568273092369,429.568273092369
423.9979959919848,423.9979959919848
429.49101796407405,429.49101796407405
424.44219066937205,424.44219066937205
422.87018255578,422.87018255578
426.9153225806448,426.9153225806448
425.45362903225634,425.45362903225634
423.3299595141701,423.3299595141701
427.49003984063586,427.49003984063586
426.7716535433051,426.7716535433051
412.0259481037916,412.0259481037916
404.4949494949493,404.4949494949493
401.11788617886134,401.11788617886134
395.59128630705345,395.59128630705345
386.6154349247867,386.6154349247867
369.56989247311765,369.56989247311765
365.93347639484955,365.93347639484955
369.19464958494206,369.19464958494206
378.23605948996254,378.23605948996254
378.29614604462483,378.29614604462483
367.2920892494922,367.2920892494922
360.77935222671977,360.77935222671977
353.1312127236593,353.1312127236593
347.9167002939717,347.9167002939717
343.6094585073548,343.6094585073548
337.7847555454289,337.7847555454289
321.3760504201658,321.3760504201658
313.96443514644375,313.96443514644375
302.16244725738403,302.16244725738403
289.01273885350236,289.01273885350236
284.55425674939517,284.55425674939517
283.2447925097515,283.2447925097515
283.3857442347997,283.3857442347997
277.48432487579083,277.48432487579083
270.74668868672313,270.74668868672313
262.6282095011955,262.6282095011955
256.74846625766753,256.74846625766753
254.05940594059277,254.05940594059277
249.57528957528925,249.57528957528925
250.8032128514049,250.8032128514049
248.89735099337727,248.89735099337727
246.59588586595882,246.59588586595882
242.7774041694685,242.7774041694685
240.47505126452495,240.47505126452495
240.15690376569023,240.15690376569023
241.89249586101985,241.89249586101985
240.46319028296523,240.46319028296523
238.27116212338598,238.27116212338598
240.8297059875469,240.8297059875469
242.55484043095873,242.55484043095873
245.99045141869843,245.99045141869843
248.4303610906412,248.4303610906412
262.28991596638673,262.28991596638673
281.1734693877564,281.1734693877564
285.85858585858625,285.85858585858625
269.6833940708418,269.6833940708418
260.9572422656491,260.9572422656491
248.04577464788733,248.04577464788733
247.04529855868216,247.04529855868216
244.69512195121945,244.69512195121945
243.53848647536407,243.53848647536407
242.01339883092282,242.01339883092282
240.77384923282182,240.77384923282182
240.07412398921855,240.07412398921855
239.02114597544346,239.02114597544346
239.24002751031594,239.24002751031594
244.65100207325463,244.65100207325463
248.76288659793778,248.76288659793778
280.8027421859487,280.8027421859487
287.7638209408236,287.7638209408236
282.2981366459621,282.2981366459621
275.20913517497354,275.20913517497354
267.750517993815,267.750517993815
